attack,is_succ,confidence,max_iter,batch_size,epsilon,epsilon_step,delta,norm,theta,gamma,eta,max_eval,init_eval,init_size,num_trial,file_name,csv_name,dataset_name,model_name,x_test_size,correct_size,adv_size,success_rate,second_image,avg_l2,avg_l1,avg_linf,avg_mse,avg_uqi,avg_ergas,avg_sam,avg_scc,avg_vifp,avg_rase,avg_psnrb,magnet_det_rate,squeezer_det_rate
hopskip,True,,50,500,,,,,,,,10000,60,100,,hopskipnan501000060100_succ,,cifar,conv12,100,85,85,1.0,6.51483540058136,0.169713081858449,6.909700659426034,0.0186010141727421,1.453450934130386e-05,0.9999250423358133,375.7167488923741,0.0062210215667049,0.9829182467301112,0.9981432288169042,54.04140669173615,48.02749153599891,0.24705882352941178,0.23529411764705882
hopskip,True,,50,500,,,,,,,,10000,80,100,,hopskipnan501000080100_succ,,cifar,conv12,100,85,85,1.0,7.752643294334412,0.1598876834077071,6.430867083432703,0.0183262093682293,1.2533696819521904e-05,0.9999329346981422,356.8395593119987,0.0058695908485961,0.9844490289948552,0.9984737704976516,51.31221484553907,48.2854239022997,0.23529411764705882,0.23529411764705882
hopskip,True,,50,500,,,,,,,,10000,100,100,,hopskipnan5010000100100_succ,,cifar,conv12,100,85,85,1.0,8.570025267601013,0.1607719000616055,6.404077572781141,0.0190631458084201,1.314215774587607e-05,0.9999320521726212,357.50563206147984,0.0058846489827741,0.9857854417931652,0.9984965909255172,51.41267810181144,48.46982558209135,0.2235294117647059,0.2823529411764706
hopskip,True,,50,500,,,,,,,,10000,200,100,,hopskipnan5010000200100_succ,,cifar,conv12,100,85,85,1.0,13.137931928634645,0.1498011439644341,5.792940495378372,0.0177608086468679,1.063943402086124e-05,0.9999405648360032,335.7237290550524,0.0054919588128022,0.9877337715784824,0.9988846303808432,48.26329662814152,48.69502686308887,0.25882352941176473,0.23529411764705882
hopskip,True,,50,500,,,,,,,,10000,100,20,,hopskipnan501000010020_succ,,cifar,conv12,100,85,84,0.9882352941176472,8.192588536739349,0.1668531433559325,6.644385979769216,0.01911608084278,1.3682082037286183e-05,0.9999286798974252,370.4270446952622,0.0061248377939665,0.983990987179201,0.998576477491406,53.26548719569558,47.97355544937976,0.23809523809523808,0.2857142857142857
hopskip,True,,50,500,,,,,,,,10000,100,40,,hopskipnan501000010040_succ,,cifar,conv12,100,85,85,1.0,43.88082788944244,0.1645944757753999,6.5395510742679095,0.0192412474076021,1.360054167575284e-05,0.9999229765440484,374.1062308717492,0.0061855511650513,0.9858643671928208,0.99858590243109,53.76944044190845,48.18428438981224,0.2235294117647059,0.3058823529411765
hopskip,True,,50,500,,,,,,,,10000,100,60,,hopskipnan501000010060_succ,,cifar,conv12,100,85,85,1.0,8.442643678188324,0.1568324956999968,6.253754862482498,0.017853845620169,1.2460554090472294e-05,0.9999313813566684,352.9320319382824,0.0057284354852749,0.9862079666479844,0.99870472636985,50.755265234802586,48.553638517904126,0.23529411764705882,0.23529411764705882
hopskip,True,,50,500,,,,,,,,10000,100,80,,hopskipnan501000010080_succ,,cifar,conv12,100,85,85,1.0,8.546154606342316,0.1548091171514913,6.160852513026216,0.0179402752786084,1.1464450635701092e-05,0.9999361029575304,345.9607550704829,0.0057052511178652,0.9855815386035544,0.9987346182864436,49.743146611358746,48.602246036665136,0.23529411764705882,0.2235294117647059
hopskip,True,,50,500,,,,,,,,10000,100,100,,hopskipnan5010000100100_succ,,cifar,conv12,100,85,85,1.0,8.023876714706422,0.1651970142700857,6.5977519188345255,0.0189647810932811,1.3476750972566716e-05,0.999931475752642,368.62267993826026,0.0060383031564942,0.9852461440096472,0.9986216191971672,53.0014987750798,48.09023247726794,0.2235294117647059,0.2823529411764706
hopskip,True,,50,500,,,,,,,,10000,100,150,,hopskipnan5010000100150_succ,,cifar,conv12,100,85,85,1.0,8.598098061084748,0.1619152506378811,6.446481613548906,0.0188169815540829,1.3206021198070507e-05,0.999933495153243,357.8373738888863,0.0059254529729067,0.9850370566955688,0.9987392450874996,51.45398795789264,48.34632041488607,0.25882352941176473,0.29411764705882354
hopskip,True,,50,500,,,,,,,,10000,100,200,,hopskipnan5010000100200_succ,,cifar,conv12,100,85,85,1.0,8.25370551109314,0.1611922262913603,6.41995506695611,0.0188129703288053,1.298289928162516e-05,0.9999284295288912,363.0176361934679,0.0060291318190544,0.9871353835779608,0.9985022138482784,52.15788315814413,48.2821274260534,0.2235294117647059,0.25882352941176473
hopskip,True,,50,500,,,,,,,,10000,100,100,,hopskipnan5010000100100_succ,,cifar,conv12,100,85,85,1.0,8.507770314216614,0.1664229943517185,6.628602203239954,0.0200348342551217,1.422110738496962e-05,0.9999218541378868,372.5631464114192,0.0061533209464294,0.9850290583955402,0.9983798872929018,53.55723342906911,48.24730763534334,0.2235294117647059,0.2823529411764706
hopskip,True,,100,500,,,,,,,,10000,100,100,,hopskipnan10010000100100_succ,,cifar,conv12,100,85,85,1.0,21.00495256662369,0.1412793321915899,5.40497124273597,0.0175643885548139,9.963256112303006e-06,0.9999477410636588,312.6752389904088,0.0051341501796776,0.9882912025074592,0.9991618700008444,44.95590643612643,49.234259864123146,0.24705882352941178,0.23529411764705882
hopskip,True,,200,500,,,,,,,,10000,100,100,,hopskipnan20010000100100_succ,,cifar,conv12,100,85,85,1.0,52.90081108570099,0.1295814782823884,4.843519663813379,0.0165393986124137,8.054007484560887e-06,0.9999539187268752,293.0041328226611,0.0047533481937176,0.990908952195584,0.9993476655666268,42.10740013363806,49.510033839728536,0.23529411764705882,0.17647058823529413
hopskip,True,,300,500,,,,,,,,10000,100,100,,hopskipnan30010000100100_succ,,cifar,conv12,100,85,85,1.0,93.4113770890236,0.1323936205623066,4.912620364357058,0.0165527582419509,8.478876602838814e-06,0.9999498015122537,300.47174297097087,0.0048599818297725,0.9898534146166404,0.9992439717416902,43.18405122127679,49.38550296324188,0.24705882352941178,0.18823529411764706
