attack,is_succ,confidence,max_iter,batch_size,epsilon,epsilon_step,delta,norm,theta,gamma,eta,max_eval,init_eval,init_size,num_trial,csv_name,file_name,csv_name,dataset_name,model_name,x_test_size,correct_size,adv_size,success_rate,second_image,avg_l2,avg_l1,avg_linf,avg_mse,avg_uqi,avg_ergas,avg_sam,avg_scc,avg_vifp,avg_rase,avg_psnrb
cw2,True,10,100.0,500,,,,,,,,,,,,,cw210.0100_succ,gen_list_3,cifar,conv12,100,85,85,1.0,3.1370257687568666,0.3643936912803089,12.78054814899669,0.04642266692484126,5.182365917146491e-05,0.9997686680519458,806.6093328553238,0.013037903184997946,0.9764468534915007,0.9979224846022932,115.75754955345931,40.800657538146055
cw2,False,10,100.0,500,,,,,,,,,,,,,cw210.0100_miss,gen_list_3,cifar,conv12,100,85,0,1.0,3.1370257687568666,0.0,0.0,0.0,,,,,,,,40.800657538146055
cw2,True,5,100.0,500,,,,,,,,,,,,,cw25.0100_succ,gen_list_3,cifar,conv12,100,85,85,1.0,3.1473821663856505,0.21906526483157102,7.644292923983405,0.028569193272029652,1.9609349766801298e-05,0.9999113120487585,488.894863050201,0.007919314201153181,0.9895898763049269,0.9990760759883361,70.13949362984557,44.65152578628145
cw2,False,5,100.0,500,,,,,,,,,,,,,cw25.0100_miss,gen_list_3,cifar,conv12,100,85,0,1.0,3.1473821663856505,0.0,0.0,0.0,,,,,,,,44.65152578628145
cw2,True,1,100.0,500,,,,,,,,,,,,,cw21.0100_succ,gen_list_3,cifar,conv12,100,85,85,1.0,3.1815389156341554,0.1427790315493065,4.9810578774003424,0.0187169867403367,9.319098426115631e-06,0.9999587799408772,319.0443842195717,0.005216459211668885,0.994285970792995,0.9995118719903562,45.756962566155416,48.331823156204294
cw2,False,1,100.0,500,,,,,,,,,,,,,cw21.0100_miss,gen_list_3,cifar,conv12,100,85,0,1.0,3.1815389156341554,0.0,0.0,0.0,,,,,,,,48.331823156204294
cw2,True,10,10.0,500,,,,,,,,,,,,,cw210.010_succ,gen_list_3,cifar,conv12,100,85,85,1.0,0.3137040686607361,0.4412324450471822,15.315952545053818,0.057034382048775166,9.448253842603297e-05,0.9996546374412334,964.0191537139414,0.015611210074736223,0.965995945020387,0.998069782555864,138.28052301024007,40.05426126835369
cw2,False,10,10.0,500,,,,,,,,,,,,,cw210.010_miss,gen_list_3,cifar,conv12,100,85,0,1.0,0.3137040686607361,0.0,0.0,0.0,,,,,,,,40.05426126835369
cw2,True,10,30.0,500,,,,,,,,,,,,,cw210.030_succ,gen_list_3,cifar,conv12,100,85,85,1.0,0.9535175061225891,0.37674912056502174,13.155951441035551,0.04862536227001863,5.653528369110208e-05,0.9997527505698536,837.6418633912958,0.013476427709721224,0.975174261979135,0.997977073640343,120.18477663168152,40.64816649160761
cw2,False,10,30.0,500,,,,,,,,,,,,,cw210.030_miss,gen_list_3,cifar,conv12,100,85,0,1.0,0.9535175061225891,0.0,0.0,0.0,,,,,,,,40.64816649160761
cw2,True,10,50.0,500,,,,,,,,,,,,,cw210.050_succ,gen_list_3,cifar,conv12,100,85,85,1.0,1.5741560316085816,0.3671200308729621,12.851394706613878,0.04723567717215594,5.281530365740047e-05,0.9997706607806662,817.0331964230103,0.013159334919443804,0.9762289113311032,0.9979800406550742,117.2202776769789,40.78676384259302
cw2,False,10,50.0,500,,,,,,,,,,,,,cw210.050_miss,gen_list_3,cifar,conv12,100,85,0,1.0,1.5741560316085816,0.0,0.0,0.0,,,,,,,,40.78676384259302
cw2,True,10,60.0,500,,,,,,,,,,,,,cw210.060_succ,gen_list_3,cifar,conv12,100,85,85,1.0,1.8653401303291322,0.3671200308729621,12.851394706613878,0.04723567717215594,5.281530365740047e-05,0.9997706607806662,817.0331964230103,0.013159334919443804,0.9762289113311032,0.9979800406550742,117.2202776769789,40.78676384259302
cw2,False,10,60.0,500,,,,,,,,,,,,,cw210.060_miss,gen_list_3,cifar,conv12,100,85,0,1.0,1.8653401303291322,0.0,0.0,0.0,,,,,,,,40.78676384259302
cw2,True,10,80.0,500,,,,,,,,,,,,,cw210.080_succ,gen_list_3,cifar,conv12,100,85,85,1.0,2.437288291454315,0.3643936912803089,12.78054814899669,0.04642266692484126,5.182365917146491e-05,0.9997686680519458,806.6093328553238,0.013037903184997946,0.9764468534915007,0.9979224846022932,115.75754955345931,40.800657538146055
cw2,False,10,80.0,500,,,,,,,,,,,,,cw210.080_miss,gen_list_3,cifar,conv12,100,85,0,1.0,2.437288291454315,0.0,0.0,0.0,,,,,,,,40.800657538146055
cw2,True,10,200.0,500,,,,,,,,,,,,,cw210.0200_succ,gen_list_3,cifar,conv12,100,85,85,1.0,6.084849712848663,0.3643936912803089,12.78054814899669,0.04642266692484126,5.182365917146491e-05,0.9997686680519458,806.6093328553238,0.013037903184997946,0.9764468534915007,0.9979224846022932,115.75754955345931,40.800657538146055
cw2,False,10,200.0,500,,,,,,,,,,,,,cw210.0200_miss,gen_list_3,cifar,conv12,100,85,0,1.0,6.084849712848663,0.0,0.0,0.0,,,,,,,,40.800657538146055
cw2,True,10,500.0,500,,,,,,,,,,,,,cw210.0500_succ,gen_list_3,cifar,conv12,100,85,85,1.0,18.923101451396942,0.3643936912803089,12.78054814899669,0.04642266692484126,5.182365917146491e-05,0.9997686680519458,806.6093328553238,0.013037903184997946,0.9764468534915007,0.9979224846022932,115.75754955345931,40.800657538146055
cw2,False,10,500.0,500,,,,,,,,,,,,,cw210.0500_miss,gen_list_3,cifar,conv12,100,85,0,1.0,18.923101451396942,0.0,0.0,0.0,,,,,,,,40.800657538146055
cw2,True,10,800.0,500,,,,,,,,,,,,,cw210.0800_succ,gen_list_3,cifar,conv12,100,85,85,1.0,22.95828153848648,0.3643936912803089,12.78054814899669,0.04642266692484126,5.182365917146491e-05,0.9997686680519458,806.6093328553238,0.013037903184997946,0.9764468534915007,0.9979224846022932,115.75754955345931,40.800657538146055
cw2,False,10,800.0,500,,,,,,,,,,,,,cw210.0800_miss,gen_list_3,cifar,conv12,100,85,0,1.0,22.95828153848648,0.0,0.0,0.0,,,,,,,,40.800657538146055
cw2,True,10,1000.0,500,,,,,,,,,,,,,cw210.01000_succ,gen_list_3,cifar,conv12,100,85,85,1.0,25.836010949611662,0.3643936912803089,12.78054814899669,0.04642266692484126,5.182365917146491e-05,0.9997686680519458,806.6093328553238,0.013037903184997946,0.9764468534915007,0.9979224846022932,115.75754955345931,40.800657538146055
cw2,False,10,1000.0,500,,,,,,,,,,,,,cw210.01000_miss,gen_list_3,cifar,conv12,100,85,0,1.0,25.836010949611662,0.0,0.0,0.0,,,,,,,,40.800657538146055
