attack,is_succ,confidence,max_iter,batch_size,epsilon,epsilon_step,delta,norm,theta,gamma,eta,max_eval,init_eval,init_size,num_trial,file_name,csv_name,dataset_name,model_name,x_test_size,correct_size,adv_size,success_rate,second_image,avg_l2,avg_l1,avg_linf,avg_mse,avg_uqi,avg_ergas,avg_sam,avg_scc,avg_vifp,avg_rase,avg_psnrb,magnet_det_rate,squeezer_det_rate
cw2,True,50,100.0,500,,,,,,,,,,,,cw250.0100_succ,,cifar,conv12,100,85,81,0.9529411764705882,7.674540357589722,2.246875051363015,81.07212104326413,0.2651848533639201,0.0020382609994785,0.992559592633132,4811.821061358144,0.0788928838788871,0.7831279594682031,0.9896832206162056,689.9735795002881,27.542264919052855,1.0,1.0
cw2,True,40,100.0,500,,,,,,,,,,,,cw240.0100_succ,,cifar,conv12,100,85,82,0.9647058823529412,3.160582344532013,1.657681148953554,59.20282096397586,0.2034996920605985,0.0011311443374603,0.9957554877930423,3558.292661857331,0.0581914125522278,0.8401830039924294,0.9931010070479718,510.2734807897885,29.927221533242506,1.0,1.0
cw2,True,30,100.0,500,,,,,,,,,,,,cw230.0100_succ,,cifar,conv12,100,85,82,0.9647058823529412,3.169978241920471,1.1452422589063644,41.06215324634459,0.1399245520190495,0.000511711094261,0.9980757470251088,2467.0291101037565,0.0404328057998589,0.8924643141965114,0.9928502658989468,353.70622167042336,32.601704445092345,1.0,1.0
cw2,True,20,100.0,500,,,,,,,,,,,,cw220.0100_succ,,cifar,conv12,100,85,85,1.0,3.126605927944184,0.7473283062962924,26.478483390808105,0.0907745831152972,0.0002251356406783,0.9990685993875932,1657.8452165554706,0.0268244532332003,0.9383018634669816,0.9948612985407356,237.82340664446983,35.793071076867705,1.0,1.0
cw2,True,15,100.0,500,,,,,,,,,,,,cw215.0100_succ,,cifar,conv12,100,85,85,1.0,3.095945665836334,0.5415466697777018,19.17047515756944,0.0690148572711383,0.000112566103479,0.9995119397819298,1201.496085798875,0.0194958050807374,0.95944551455837,0.9964956453628486,172.42063902653874,37.94252326481175,0.9058823529411765,1.0
cw2,True,10,100.0,500,,,,,,,,,,,,cw210.0100_succ,,cifar,conv12,100,85,85,1.0,3.1370257687568666,0.3643936912803089,12.78054814899669,0.0464226669248412,5.182365917146491e-05,0.9997686680519458,806.6093328553238,0.0130379031849979,0.9764468534915008,0.9979224846022932,115.75754955345931,40.800657538146055,0.7058823529411765,0.9411764705882353
cw2,True,5,100.0,500,,,,,,,,,,,,cw25.0100_succ,,cifar,conv12,100,85,85,1.0,3.1473821663856505,0.219065264831571,7.644292923983405,0.0285691932720296,1.9609349766801295e-05,0.9999113120487584,488.894863050201,0.0079193142011531,0.9895898763049268,0.999076075988336,70.13949362984557,44.65152578628145,0.35294117647058826,0.4588235294117647
cw2,True,1,100.0,500,,,,,,,,,,,,cw21.0100_succ,,cifar,conv12,100,85,85,1.0,3.181538915634156,0.1427790315493065,4.9810578774003424,0.0187169867403367,9.319098426115631e-06,0.9999587799408772,319.0443842195717,0.0052164592116688,0.994285970792995,0.9995118719903562,45.756962566155416,48.33182315620429,0.1411764705882353,0.12941176470588237
cw2,True,10,10.0,500,,,,,,,,,,,,cw210.010_succ,,cifar,conv12,100,85,85,1.0,0.3137040686607361,0.4412324450471822,15.315952545053818,0.0570343820487751,9.448253842603296e-05,0.9996546374412334,964.0191537139414,0.0156112100747362,0.965995945020387,0.998069782555864,138.28052301024007,40.05426126835369,0.6470588235294118,0.9411764705882353
cw2,True,10,30.0,500,,,,,,,,,,,,cw210.030_succ,,cifar,conv12,100,85,85,1.0,0.9535175061225892,0.3767491205650217,13.155951441035551,0.0486253622700186,5.653528369110208e-05,0.9997527505698536,837.6418633912958,0.0134764277097212,0.975174261979135,0.997977073640343,120.18477663168152,40.64816649160761,0.6941176470588235,0.9294117647058824
cw2,True,10,50.0,500,,,,,,,,,,,,cw210.050_succ,,cifar,conv12,100,85,85,1.0,1.5741560316085816,0.3671200308729621,12.851394706613878,0.0472356771721559,5.281530365740047e-05,0.9997706607806662,817.0331964230103,0.0131593349194438,0.9762289113311032,0.9979800406550742,117.2202776769789,40.78676384259302,0.6941176470588235,0.9411764705882353
