attack,is_succ,confidence,max_iter,batch_size,epsilon,epsilon_step,delta,norm,theta,gamma,eta,max_eval,init_eval,init_size,num_trial,file_name,csv_name,dataset_name,model_name,x_test_size,correct_size,adv_size,success_rate,second_image,avg_l2,avg_l1,avg_linf,avg_mse,avg_uqi,avg_ergas,avg_sam,avg_scc,avg_vifp,avg_rase,avg_psnrb
boundary,True,,1000,500,0.01,,0.01,,,,,,,,25,boundary10000.010.0125_succ,gen_list_boundary,cifar,conv12,100,85,85,1.0,17.695223453044893,0.19918559486132173,8.521215679658328,0.018584190635343598,1.896541572459075e-05,0.9999102565478639,429.65503977615674,0.007323032112252303,0.9772004403424324,0.9985894786329248,61.83703636543462,46.9610393815467
boundary,False,,1000,500,0.01,,0.01,,,,,,,,25,boundary10000.010.0125_miss,gen_list_boundary,cifar,conv12,100,85,0,1.0,17.695223453044893,0.0,0.0,0.0,,,,,,,,46.9610393815467
boundary,True,,500,500,0.01,,0.01,,,,,,,,25,boundary5000.010.0125_succ,gen_list_boundary,cifar,conv12,100,85,85,1.0,8.548604187965394,0.2941860240047783,12.857229504277473,0.02356656103741888,4.572476487329183e-05,0.9997933805490904,625.9964533228006,0.011038193338461082,0.9634161962862973,0.996564417598593,90.09969924119997,44.510502288564915
boundary,False,,500,500,0.01,,0.01,,,,,,,,25,boundary5000.010.0125_miss,gen_list_boundary,cifar,conv12,100,85,0,1.0,8.548604187965394,0.0,0.0,0.0,,,,,,,,44.510502288564915
boundary,True,,5000,500,0.01,,0.01,,,,,,,,25,boundary50000.010.0125_succ,gen_list_boundary,cifar,conv12,100,85,80,0.9411764705882353,86.69857311487198,0.1384126726660619,5.233524742375389,0.017446399491061176,9.019200340064013e-06,0.9999501580203347,304.1504039399623,0.005049541001963602,0.9882541298655054,0.9991546530901209,43.722111467297495,49.541777758966795
boundary,False,,5000,500,0.01,,0.01,,,,,,,,25,boundary50000.010.0125_miss,gen_list_boundary,cifar,conv12,100,85,5,0.9411764705882353,86.69857311487198,0.057416603858199314,2.1594440980102028,0.007509300054288381,1.3626315623034472e-06,0.9999859999699385,183.99229973453052,0.002463857078473708,0.9995260185458547,0.9997968942616524,26.515970964101392,49.541777758966795
boundary,True,,4500,500,0.03,,0.01,,,,,,,,25,boundary45000.010.0325_succ,gen_list_boundary,cifar,conv12,100,85,83,0.9764705882352941,242.6911157655716,0.13448446513490306,5.162960827503056,0.01630734709907079,8.81460079993752e-06,0.9999515667368492,301.5339639282028,0.00496472857464765,0.990005995871579,0.999165806879131,43.34511357242963,49.677581968300096
boundary,False,,4500,500,0.03,,0.01,,,,,,,,25,boundary45000.010.0325_miss,gen_list_boundary,cifar,conv12,100,85,2,0.9764705882352941,242.6911157655716,0.10121979950200849,3.7977431175776064,0.011023915690534264,4.315379984424752e-06,0.9999883460995918,184.1058523332511,0.0023794040031932294,0.9652416452121203,0.9988372652274662,26.562406489950757,49.677581968300096
boundary,True,,4000,500,0.05,,0.01,,,,,,,,25,boundary40000.010.0525_succ,gen_list_boundary,cifar,conv12,100,85,84,0.9882352941176471,214.44239116430282,0.13339388257193124,5.146553207521955,0.01677525686074038,8.9560338167417e-06,0.9999512998060127,297.5764248815077,0.004871606118593872,0.9887353894313391,0.9991099661652143,42.79115514158849,49.56677354125226
boundary,False,,4000,500,0.05,,0.01,,,,,,,,25,boundary40000.010.0525_miss,gen_list_boundary,cifar,conv12,100,85,1,0.9882352941176471,214.44239116430282,0.27531746331468254,10.03155445049645,0.03504339550055713,2.4674383335296744e-05,0.9999176448855603,497.9287776196553,0.008609463309330738,0.9928043762972204,0.9988195503218072,71.54621329883571,49.56677354125226
boundary,True,,3500,500,0.07,,0.01,,,,,,,,25,boundary35000.010.0725_succ,gen_list_boundary,cifar,conv12,100,85,83,0.9764705882352941,49.92048042058945,0.14283539470739537,5.58134797652532,0.01730394284101192,1.0218457235726328e-05,0.9999349917919848,323.16766067401375,0.00541753736760738,0.9882300454477406,0.9990866499995577,46.459853368658266,48.962523167444324
boundary,False,,3500,500,0.07,,0.01,,,,,,,,25,boundary35000.010.0725_miss,gen_list_boundary,cifar,conv12,100,85,2,0.9764705882352941,49.92048042058945,0.07211966055363264,2.7032841490721564,0.011541351909730962,1.988218514430117e-06,0.9999613667671806,255.8630226357674,0.0035542057884408946,0.998663748232546,0.9991674671274144,36.787443124577464,48.962523167444324
boundary,True,,3000,500,0.09,,0.01,,,,,,,,25,boundary30000.010.0925_succ,gen_list_boundary,cifar,conv12,100,85,84,0.9882352941176471,44.77030707597733,0.14727991728867657,5.82585859892821,0.01754646982256771,1.078193996589434e-05,0.9999455587799146,324.262297723752,0.0053094489705309625,0.9849072491496448,0.9988714449363033,46.6309521475886,48.82900728805728
boundary,False,,3000,500,0.09,,0.01,,,,,,,,25,boundary30000.010.0925_miss,gen_list_boundary,cifar,conv12,100,85,1,0.9882352941176471,44.77030707597733,0.02959149600588475,1.22745522944366,0.003445741709540817,2.8504447782105895e-07,0.9999995715894853,42.4085810757521,0.0007563527760972277,0.9999191853450972,0.9999489195071781,6.121151425008886,48.82900728805728
boundary,True,,2500,500,0.1,,0.01,,,,,,,,25,boundary25000.010.125_succ,gen_list_boundary,cifar,conv12,100,85,84,0.9882352941176471,37.02481345176697,0.1536503136447092,6.182590761156696,0.01775482674620621,1.2066440985204141e-05,0.9999366986843603,339.4758588239644,0.005627009903216139,0.9857271309252846,0.9987708031184749,48.81493044356442,48.58890079682899
boundary,False,,2500,500,0.1,,0.01,,,,,,,,25,boundary25000.010.125_miss,gen_list_boundary,cifar,conv12,100,85,1,0.9882352941176471,37.02481345176697,0.0841580809519359,3.2979947307238406,0.009085328906190182,2.3055281866902977e-06,0.9999912324533341,165.9692941653562,0.0024674269919966896,0.9996168620608286,0.9994791475725457,24.017845885849564,48.58890079682899
boundary,True,,2000,500,0.3,,0.01,,,,,,,,25,boundary20000.010.325_succ,gen_list_boundary,cifar,conv12,100,85,85,1.0,30.388801908493043,0.15918726607557643,6.521800578184062,0.01788492102163061,1.2718516972988614e-05,0.9999317694095508,353.45844228267254,0.005854438296420934,0.984859841090997,0.9987364475531558,50.83564120012869,48.531854528545026
boundary,False,,2000,500,0.3,,0.01,,,,,,,,25,boundary20000.010.325_miss,gen_list_boundary,cifar,conv12,100,85,0,1.0,30.388801908493043,0.0,0.0,0.0,,,,,,,,48.531854528545026
boundary,True,,1500,500,0.5,,0.01,,,,,,,,25,boundary15000.010.525_succ,gen_list_boundary,cifar,conv12,100,85,85,1.0,23.447721207141875,0.1801708352434759,7.53090316712953,0.018534454344637522,1.771912380304838e-05,0.999910440505211,391.2915588919308,0.006630508170769763,0.9799729714532858,0.9981605896188607,56.26610882423628,47.877488637625994
boundary,False,,1500,500,0.5,,0.01,,,,,,,,25,boundary15000.010.525_miss,gen_list_boundary,cifar,conv12,100,85,0,1.0,23.447721207141875,0.0,0.0,0.0,,,,,,,,47.877488637625994
boundary,True,,1000,500,0.7,,0.01,,,,,,,,25,boundary10000.010.725_succ,gen_list_boundary,cifar,conv12,100,85,84,0.9882352941176471,16.45693745136261,0.22083561703316731,9.474482343935723,0.020624419828019443,2.6335242834441836e-05,0.9998666755114175,486.471670998202,0.008407031735968375,0.976239834081897,0.9977992489719028,70.0200441055133,46.816629536008044
boundary,False,,1000,500,0.7,,0.01,,,,,,,,25,boundary10000.010.725_miss,gen_list_boundary,cifar,conv12,100,85,1,0.9882352941176471,16.45693745136261,0.004715149355515243,0.19814026945946192,0.0004754505905450457,7.237185366150981e-09,0.9999999886864429,6.307273122647888,0.00013183545248108416,0.9999976318402987,1.0000231220038038,0.9102748464778414,46.816629536008044
boundary,True,,500,500,0.9,,0.01,,,,,,,,25,boundary5000.010.925_succ,gen_list_boundary,cifar,conv12,100,85,84,0.9882352941176471,8.107955486774445,0.3112507986292013,13.633726710240776,0.02466826478104575,5.325802863689103e-05,0.9996060000521622,694.8517648755158,0.011966660153040794,0.9597569375926611,0.9951311964754569,100.06457796942645,44.43376840582788
boundary,False,,500,500,0.9,,0.01,,,,,,,,25,boundary5000.010.925_miss,gen_list_boundary,cifar,conv12,100,85,1,0.9882352941176471,8.107955486774445,0.007410987190052649,0.3260850736907893,0.0005861662182153338,1.7878493206746238e-08,0.9999999740724848,9.915277270316414,0.00020732726327703756,0.9999941866643995,0.9999707376641361,1.4314011139586822,44.43376840582788
boundary,True,,5000,500,0.001,,0.01,,,,,,,,25,boundary50000.010.00125_succ,gen_list_boundary,cifar,conv12,100,85,83,0.9764705882352941,66.61236969470978,0.1336787254494459,5.059384016624086,0.01644631886849048,8.993712642876685e-06,0.99995129308936,297.128505485744,0.004866136679158802,0.9886099634579201,0.9990912359027769,42.71958761997763,49.53969132749993
boundary,False,,5000,500,0.001,,0.01,,,,,,,,25,boundary50000.010.00125_miss,gen_list_boundary,cifar,conv12,100,85,2,0.9764705882352941,66.61236969470978,0.1376654081934773,5.253215271334228,0.016110161940256773,7.4169845352639895e-06,0.9999796306359429,240.43037628963438,0.004192380320011185,0.9903629921591497,1.0000185065061262,34.65519108591242,49.53969132749993
boundary,True,,5000,500,0.003,,0.01,,,,,,,,25,boundary50000.010.00325_succ,gen_list_boundary,cifar,conv12,100,85,84,0.9882352941176471,67.51662443161011,0.13706478233848424,5.203452923431154,0.017603365893986152,9.560642408066504e-06,0.999948195666312,303.3613906181833,0.005046785736970355,0.9889223709777243,0.9990847333090533,43.60431770900264,49.38982971578183
boundary,False,,5000,500,0.003,,0.01,,,,,,,,25,boundary50000.010.00325_miss,gen_list_boundary,cifar,conv12,100,85,1,0.9882352941176471,67.51662443161011,0.1677709610313459,6.39998626321252,0.02116211442386401,9.16246593925175e-06,0.9999070959044918,528.8393764415123,0.0061864169903636445,0.9978958577073822,0.9986997536291181,76.38904803254809,49.38982971578183
boundary,True,,5000,500,0.005,,0.01,,,,,,,,25,boundary50000.010.00525_succ,gen_list_boundary,cifar,conv12,100,85,83,0.9764705882352941,66.28087657928467,0.13242420770053903,5.032882642044809,0.016426154029107444,8.92692815674371e-06,0.9999549721135632,290.61229520514206,0.004823472341896102,0.9894696372367167,0.9991817628687576,41.77768668417429,49.80839232599485
boundary,False,,5000,500,0.005,,0.01,,,,,,,,25,boundary50000.010.00525_miss,gen_list_boundary,cifar,conv12,100,85,2,0.9764705882352941,66.28087657928467,0.1348991673992162,5.091523835985743,0.01640764106722438,5.9446359877573965e-06,0.9999432612535257,408.63985731363977,0.005984118110194022,0.9978720477391018,0.9979236241943195,58.820644446641325,49.80839232599485
boundary,True,,5000,500,0.007,,0.01,,,,,,,,25,boundary50000.010.00725_succ,gen_list_boundary,cifar,conv12,100,85,84,0.9882352941176471,67.42719904661179,0.13535105903729502,5.166077830296122,0.016698262606939636,9.13890819350581e-06,0.9999506698369116,302.96009092531244,0.00493337475469618,0.9896450921250404,0.9991954142952137,43.56446882575182,49.44467776896691
boundary,False,,5000,500,0.007,,0.01,,,,,,,,25,boundary50000.010.00725_miss,gen_list_boundary,cifar,conv12,100,85,1,0.9882352941176471,67.42719904661179,0.0774516127280755,2.9080308183151136,0.008489163249146725,1.9527188522720663e-06,0.9999924751427353,153.0712973490445,0.0022700678545769107,0.9996901268130155,0.9999133117331764,22.151670999152724,49.44467776896691
boundary,True,,5000,500,0.009,,0.01,,,,,,,,25,boundary50000.010.00925_succ,gen_list_boundary,cifar,conv12,100,85,76,0.8941176470588236,62.17989679574966,0.13714254619337396,5.238839026279685,0.01650452387074183,8.909488209471e-06,0.9999498017202678,305.46822367061804,0.004951551958891128,0.9878749651724027,0.9992277343621895,43.9213127700483,49.033953753725015
boundary,False,,5000,500,0.009,,0.01,,,,,,,,25,boundary50000.010.00925_miss,gen_list_boundary,cifar,conv12,100,85,9,0.8941176470588236,62.17989679574966,0.08983825246883294,3.4381469734245993,0.009939786019148652,3.362870181361481e-06,0.9999834216501134,217.78650343491532,0.0036733092358179086,0.9965393017726528,0.9996313366899755,31.279919894701063,49.033953753725015
boundary,True,,5000,500,0.01,,0.01,,,,,,,,25,boundary50000.010.0125_succ,gen_list_boundary,cifar,conv12,100,85,81,0.9529411764705882,65.35017192602157,0.1417442216708953,5.375483766254304,0.017389051670299204,9.859853422579831e-06,0.9999473928964863,312.8616359740358,0.005196494041924274,0.9886358562208158,0.9990668637715148,44.97717775911275,49.17219576850201
boundary,False,,5000,500,0.01,,0.01,,,,,,,,25,boundary50000.010.0125_miss,gen_list_boundary,cifar,conv12,100,85,4,0.9529411764705882,65.35017192602157,0.08079211583393303,3.08370426033754,0.011507913178088608,2.5542138764965646e-06,0.9999776307893865,208.8854480828464,0.002869858821731063,0.9994071246346341,0.9997222423568906,30.113775703854174,49.17219576850201
boundary,True,,5000,500,0.01,,0.03,,,,,,,,25,boundary50000.030.0125_succ,gen_list_boundary,cifar,conv12,100,85,83,0.9764705882352941,65.00037029266358,0.14010933082289662,5.301724075227097,0.01777694607204138,9.807411555813481e-06,0.9999479686350612,309.6296424859823,0.005119988220037986,0.9882210430022245,0.9991185196962542,44.5144281929802,49.394447012443585
boundary,False,,5000,500,0.01,,0.03,,,,,,,,25,boundary50000.030.0125_miss,gen_list_boundary,cifar,conv12,100,85,2,0.9764705882352941,65.00037029266358,0.07126836840622908,2.7507733690972427,0.007652002105525912,2.3158881176262683e-06,0.9999911062947072,147.4388935447776,0.0021775127392607745,0.9997548276747625,1.000009667929794,21.272071569152438,49.394447012443585
boundary,True,,5000,500,0.02,,0.05,,,,,,,,25,boundary50000.050.0225_succ,gen_list_boundary,cifar,conv12,100,85,80,0.9411764705882353,62.756515336036685,0.18792496802795722,7.477715238472792,0.020841885188630976,8.64143143499741e-05,0.9995366463655339,432.6585905144899,0.007027638164648672,0.9842761807148215,0.9979330058571015,62.191264954038694,48.65646797899093
boundary,False,,5000,500,0.02,,0.05,,,,,,,,25,boundary50000.050.0225_miss,gen_list_boundary,cifar,conv12,100,85,5,0.9411764705882353,62.756515336036685,0.09224992488906235,3.367903166191809,0.01242764387644974,3.7747221173714817e-06,0.9999889839491845,175.99351116110614,0.0032776491844630647,0.9980213412927027,1.000053152723791,25.33455629371049,48.65646797899093
boundary,True,,5000,500,0.02,,0.07,,,,,,,,25,boundary50000.070.0225_succ,gen_list_boundary,cifar,conv12,100,85,83,0.9764705882352941,64.36693707227707,0.13673859975567879,5.228295072020461,0.016768885125772844,9.481780858757892e-06,0.9999462888395683,310.14524631781774,0.00503171524539906,0.9894497996485774,0.9991263883190211,44.59574359382775,49.17296945674301
boundary,False,,5000,500,0.02,,0.07,,,,,,,,25,boundary50000.070.0225_miss,gen_list_boundary,cifar,conv12,100,85,2,0.9764705882352941,64.36693707227707,0.04569883346948353,1.7122693832297178,0.008267967724332637,7.238464132607846e-07,0.999996835160028,96.23536607832041,0.0018082185523150707,0.9930380727882837,0.9998685917095695,13.850927605507383,49.17296945674301
boundary,True,,5000,500,0.03,,0.09,,,,,,,,25,boundary50000.090.0325_succ,gen_list_boundary,cifar,conv12,100,85,80,0.9411764705882353,67.74760494470597,0.13530003258223602,5.10703631657422,0.01669217235025238,9.365447974625463e-06,0.9999459996675093,299.07443455352023,0.005049345472384818,0.9886980254997317,0.9990604336191427,42.96541811915546,49.97809400890736
boundary,False,,5000,500,0.03,,0.09,,,,,,,,25,boundary50000.090.0325_miss,gen_list_boundary,cifar,conv12,100,85,5,0.9411764705882353,67.74760494470597,0.16829604142101356,6.673994625795359,0.02010790490636641,1.2515481529623929e-05,0.9999135008120673,453.56827583703324,0.006048460842014232,0.9941990313181875,0.9992523756289262,65.4412593670893,49.97809400890736
boundary,True,,5000,500,0.03,,0.1,,,,,,,,25,boundary50000.10.0325_succ,gen_list_boundary,cifar,conv12,100,85,81,0.9529411764705882,67.62251401662826,0.13419756127544413,5.097337881602873,0.01670779109801948,9.039009736055369e-06,0.9999493228324599,299.98356742919674,0.004957248275198407,0.9912292375186875,0.9991971112925235,43.12470168943117,49.67585208902993
boundary,False,,5000,500,0.03,,0.1,,,,,,,,25,boundary50000.10.0325_miss,gen_list_boundary,cifar,conv12,100,85,4,0.9529411764705882,67.62251401662826,0.14094184643252985,5.440297749443553,0.01505318181771858,6.721206106688108e-06,0.9999811415861453,272.6478204095175,0.003921775451712387,0.954163341117677,0.9997845433618322,39.30441541902384,49.67585208902993
boundary,True,,5000,500,0.04,,0.3,,,,,,,,25,boundary50000.30.0425_succ,gen_list_boundary,cifar,conv12,100,85,82,0.9647058823529412,63.01665771961212,0.13646494920168964,5.189393717402673,0.017089345228837358,9.686418774567129e-06,0.9999491845261019,303.0300497204725,0.004949911449121882,0.9895882459062125,0.9990700435264629,43.55812374721086,49.25015803693018
boundary,False,,5000,500,0.04,,0.3,,,,,,,,25,boundary50000.30.0425_miss,gen_list_boundary,cifar,conv12,100,85,3,0.9647058823529412,63.01665771961212,0.11303460754983279,4.374684005054842,0.012382440941006526,5.01069510577681e-06,0.9999507459625093,337.1148940682472,0.005534336993579497,0.9984224653914174,1.0003280518986821,48.273173132448385,49.25015803693018
boundary,True,,5000,500,0.04,,0.5,,,,,,,,25,boundary50000.50.0425_succ,gen_list_boundary,cifar,conv12,100,85,84,0.9882352941176471,66.43884179592132,0.13013528145864312,4.931618881741547,0.01603732832101366,8.118674538955422e-06,0.9999574478868447,289.3713945736193,0.0047319403357977555,0.9888316029051377,0.9992901617692374,41.60629946907751,49.97741162615477
boundary,False,,5000,500,0.04,,0.5,,,,,,,,25,boundary50000.50.0425_miss,gen_list_boundary,cifar,conv12,100,85,1,0.9882352941176471,66.43884179592132,0.159337672795685,6.329167690011214,0.013532395573223333,8.264483714825775e-06,0.9999810892085138,262.3820363746779,0.005143916148429787,0.9813157072276627,0.9991717734562143,37.8931191013075,49.97741162615477
boundary,True,,5000,500,0.05,,0.7,,,,,,,,25,boundary50000.70.0525_succ,gen_list_boundary,cifar,conv12,100,85,82,0.9647058823529412,62.4779198551178,0.12778065926662677,4.838226261138897,0.01560909930903452,7.826814642295327e-06,0.9999628217628962,279.83181449846006,0.0046154686764469455,0.990038717580718,0.9992188205241485,40.245746655817015,49.88596128030297
boundary,False,,5000,500,0.05,,0.7,,,,,,,,25,boundary50000.70.0525_miss,gen_list_boundary,cifar,conv12,100,85,3,0.9647058823529412,62.4779198551178,0.16715662057762282,6.697363251582615,0.019845573613846215,9.81375911853271e-06,0.9997716606293783,575.6280455446314,0.007901782841255336,0.9875991864903727,0.9994273973265194,82.35598911752574,49.88596128030297
boundary,True,,5000,500,0.05,,0.9,,,,,,,,25,boundary50000.90.0525_succ,gen_list_boundary,cifar,conv12,100,85,84,0.9882352941176471,64.58386060476303,0.13297698165561803,5.056190627016506,0.016899047356818908,8.451772644067776e-06,0.9999552725348975,296.88150710204343,0.0048374434970249285,0.990248473670246,0.999099644083904,42.69739193665397,49.44108202349654
boundary,False,,5000,500,0.05,,0.9,,,,,,,,25,boundary50000.90.0525_miss,gen_list_boundary,cifar,conv12,100,85,1,0.9882352941176471,64.58386060476303,0.07729664038713316,2.859020296002138,0.008745880454194332,1.9449123096151643e-06,0.9999924938148395,152.83273159644793,0.0022654990308596076,0.9996889534428393,0.9998535433681748,22.119292085609647,49.44108202349654
boundary,True,,5000,500,0.06,,0.001,,,,,,,,25,boundary50000.0010.0625_succ,gen_list_boundary,cifar,conv12,100,85,84,0.9882352941176471,63.99261613845825,0.13552107901299898,5.149685640163142,0.01618520350940699,8.79755674656566e-06,0.9999516735824759,301.7676099759291,0.004965220904520936,0.9888404177982635,0.9992302195693906,43.38946039933077,49.6493666667925
boundary,False,,5000,500,0.06,,0.001,,,,,,,,25,boundary50000.0010.0625_miss,gen_list_boundary,cifar,conv12,100,85,1,0.9882352941176471,63.99261613845825,0.004069952274438188,0.16558585710385018,0.00042231304972778494,5.392093592514511e-09,0.9999999912553004,5.390775623492827,0.00011381522463252191,0.9999982112615665,1.0000000509644378,0.7779203676593913,49.6493666667925
boundary,True,,5000,500,0.06,,0.003,,,,,,,,25,boundary50000.0030.0625_succ,gen_list_boundary,cifar,conv12,100,85,83,0.9764705882352941,64.02932832956314,0.14578473983704876,5.64278478755049,0.017664743441724896,1.1590136695661235e-05,0.9999409699577477,325.09259164153696,0.005337750804706982,0.9878688216359034,0.99888965191358,46.73241872250921,49.10723422562882
boundary,False,,5000,500,0.06,,0.003,,,,,,,,25,boundary50000.0030.0625_miss,gen_list_boundary,cifar,conv12,100,85,2,0.9764705882352941,64.02932832956314,0.11384082296272925,4.28904362638691,0.016374254343556438,5.6658026633712665e-06,0.9999879320886438,194.93250915462113,0.0032350652896647207,0.9926233056616021,1.0001211903762846,28.091689180997868,49.10723422562882
boundary,True,,5000,500,0.07,,0.005,,,,,,,,25,boundary50000.0050.0725_succ,gen_list_boundary,cifar,conv12,100,85,82,0.9647058823529412,65.57284694433213,0.13188193247718283,5.0106173686414115,0.015902722153290638,8.589675849506031e-06,0.9999538004428539,291.16979824489346,0.004764341015999193,0.9893914039365818,0.999271653419455,41.869381834915444,49.462351674190735
boundary,False,,5000,500,0.07,,0.005,,,,,,,,25,boundary50000.0050.0725_miss,gen_list_boundary,cifar,conv12,100,85,3,0.9647058823529412,65.57284694433213,0.13207779079608736,5.0812242424722,0.01526168115388333,6.5775064933704065e-06,0.9999427384491222,370.27104072145556,0.0063837765485300554,0.9828477494668806,0.9996700296750544,52.94365292861272,49.462351674190735
boundary,True,,5000,500,0.07,,0.007,,,,,,,,25,boundary50000.0070.0725_succ,gen_list_boundary,cifar,conv12,100,85,85,1.0,63.995332567691804,0.13753898093659958,5.234939846251916,0.01709554646185663,9.820876635109856e-06,0.9999319631949295,315.60591679264706,0.005112929334126275,0.9897282121892067,0.9990218772807234,45.3477048365622,49.44541388645228
boundary,False,,5000,500,0.07,,0.007,,,,,,,,25,boundary50000.0070.0725_miss,gen_list_boundary,cifar,conv12,100,85,0,1.0,63.995332567691804,0.0,0.0,0.0,,,,,,,,49.44541388645228
