attack,is_succ,confidence,max_iter,batch_size,epsilon,epsilon_step,delta,norm,theta,gamma,eta,max_eval,init_eval,init_size,num_trial,file_name,csv_name,dataset_name,model_name,x_test_size,correct_size,adv_size,success_rate,second_image,avg_l2,avg_l1,avg_linf,avg_mse,avg_uqi,avg_ergas,avg_sam,avg_scc,avg_vifp,avg_rase,avg_psnrb,magnet_det_rate,squeezer_det_rate
fgm,True,,,500,5.0,,,,,,,,,,,fgm0.005_succ,gen_list_1,cifar,conv12,100,85,51,0.6,0.0011913800239562,0.276421108082229,15.289604579701145,0.0050000250339508,2.487490380089676e-05,0.999804202676657,617.6561602503137,0.0108441419707646,0.9713244934313996,0.9996722779936696,88.95139608288565,43.3469861361937,0.0392156862745098,0.1568627450980392
fgm,True,,,500,7.0,,,,,,,,,,,fgm0.007_succ,gen_list_1,cifar,conv12,100,85,59,0.6941176470588235,0.0012859368324279,0.3859663090463412,21.3082910957983,0.0070000290870666,4.85158377661253e-05,0.9996725001266416,830.0570265404156,0.0146368499738536,0.9501224890757294,0.9995330586605694,119.5500548312713,40.68629917659521,0.05084745762711865,0.22033898305084745
fgm,True,,,500,9.0,,,,,,,,,,,fgm0.009_succ,gen_list_1,cifar,conv12,100,85,66,0.7764705882352941,0.0013032627105712,0.4960223829204386,27.377774758772414,0.0090000033378601,8.012845319087224e-05,0.9995082341081584,1049.8805651751063,0.0188098883285894,0.932655208527336,0.999455622119928,151.18661196537525,39.03032945571693,0.06060606060606061,0.25757575757575757
deep,True,,100.0,500,10.0,,,,,,,,,,,deep10.0100_succ,gen_list_1,cifar,conv12,100,85,80,0.9411764705882352,1.1942906808853149,1.6123202520888298,58.62301634848118,0.1969510686583817,0.0012488018255022,0.9933877373164584,3760.13638222837,0.0596861482147135,0.8292105336469812,0.9903777678408728,540.2888255837236,32.13026353847063,0.05,0.1
deep,True,,100.0,500,8.0,,,,,,,,,,,deep8.0100_succ,gen_list_1,cifar,conv12,100,85,80,0.9411764705882352,1.070067408084869,1.3081924429861829,47.32252206802368,0.1628900836221873,0.0008197276876524,0.9955069732050208,3045.833623687992,0.0481632837215612,0.8600854234754138,0.9933125841271012,437.71352216339136,33.67905507530161,0.05,0.1375
deep,True,,100.0,500,6.0,,,,,,,,,,,deep6.0100_succ,gen_list_1,cifar,conv12,100,85,84,0.9882352941176472,1.072389805316925,1.044030224460931,37.82516345026947,0.1303996209587369,0.0005160467813507,0.9971650004556027,2424.0376167303825,0.038795067934085,0.8888668410197137,0.9953263052778806,348.3943312372513,35.30013811617806,0.023809523809523808,0.10714285714285714
deep,True,,100.0,500,4.0,,,,,,,,,,,deep4.0100_succ,gen_list_1,cifar,conv12,100,85,83,0.976470588235294,1.0716593289375305,0.7468953112656452,27.049505428377405,0.0938579920365149,0.0002657872379499,0.998498230946288,1744.8429931829155,0.0279394254082865,0.9251876980703732,0.9971558254961176,250.7815160792781,37.77022645041998,0.024096385542168676,0.1566265060240964
deep,True,,100.0,500,2.0,,,,,,,,,,,deep2.0100_succ,gen_list_1,cifar,conv12,100,85,85,1.0,1.0710710620880126,0.4509488113991478,16.334344638796413,0.0564141890581916,9.614804230665104e-05,0.9994538159392794,1042.807562261186,0.0167157254518085,0.9597299885403826,0.9985578294524436,149.90504568086524,41.28982792057127,0.047058823529411764,0.25882352941176473
deep,True,,100.0,500,0.0,,,,,,,,,,,deep0.0100_succ,gen_list_1,cifar,conv12,100,85,71,0.8352941176470589,1.0837653112411498,0.1538275774194478,5.584405041286643,0.0191223846197548,1.117372007379772e-05,0.9999365093987364,357.2766884696479,0.0057187808688879,0.9923870958942932,0.9995251224229178,51.35765808924801,48.1990596494315,0.07042253521126761,0.08450704225352113
deep,True,,10.0,500,5.0,,,,,,,,,,,deep5.010_succ,gen_list_1,cifar,conv12,100,85,84,0.9882352941176472,0.4164405345916748,0.896428234675633,32.46747215446972,0.1126610731617325,0.0003808079058923,0.997886350092524,2081.69519498089,0.0333227163952144,0.9063562625405844,0.9962798622755328,299.1981314925381,36.4262356677289,0.023809523809523808,0.11904761904761904
deep,True,,30.0,500,5.0,,,,,,,,,,,deep5.030_succ,gen_list_1,cifar,conv12,100,85,84,0.9882352941176472,0.5756384849548339,0.8964282360947913,32.46747219988278,0.1126610752904699,0.0003808079069258,0.9978863500881068,2081.695197104685,0.0333227164363285,0.9063562624174856,0.9962798622999162,299.198131805867,36.42623565204353,0.023809523809523808,0.11904761904761904
deep,True,,50.0,500,5.0,,,,,,,,,,,deep5.050_succ,gen_list_1,cifar,conv12,100,85,84,0.9882352941176472,0.7282850527763367,0.8964282360947913,32.46747219988278,0.1126610752904699,0.0003808079069258,0.9978863500881068,2081.695197104685,0.0333227164363285,0.9063562624174856,0.9962798622999162,299.198131805867,36.42623565204353,0.023809523809523808,0.11904761904761904
deep,True,,70.0,500,5.0,,,,,,,,,,,deep5.070_succ,gen_list_1,cifar,conv12,100,85,84,0.9882352941176472,0.8758451175689698,0.8964282360947913,32.46747219988278,0.1126610752904699,0.0003808079069258,0.9978863500881068,2081.695197104685,0.0333227164363285,0.9063562624174856,0.9962798622999162,299.198131805867,36.42623565204353,0.023809523809523808,0.11904761904761904
deep,True,,90.0,500,5.0,,,,,,,,,,,deep5.090_succ,gen_list_1,cifar,conv12,100,85,84,0.9882352941176472,1.0137574577331545,0.8964282360947913,32.46747219988278,0.1126610752904699,0.0003808079069258,0.9978863500881068,2081.695197104685,0.0333227164363285,0.9063562624174856,0.9962798622999162,299.198131805867,36.42623565204353,0.023809523809523808,0.11904761904761904
deep,True,,100.0,500,5.0,,,,,,,,,,,deep5.0100_succ,gen_list_1,cifar,conv12,100,85,84,0.9882352941176472,1.099691321849823,0.8964282360947913,32.46747219988278,0.1126610752904699,0.0003808079069258,0.9978863500881068,2081.695197104685,0.0333227164363285,0.9063562624174856,0.9962798622999162,299.198131805867,36.42623565204353,0.023809523809523808,0.11904761904761904
deep,True,,150.0,500,5.0,,,,,,,,,,,deep5.0150_succ,gen_list_1,cifar,conv12,100,85,84,0.9882352941176472,1.471156885623932,0.8964282360947913,32.46747219988278,0.1126610752904699,0.0003808079069258,0.9978863500881068,2081.695197104685,0.0333227164363285,0.9063562624174856,0.9962798622999162,299.198131805867,36.42623565204353,0.023809523809523808,0.11904761904761904
deep,True,,200.0,500,5.0,,,,,,,,,,,deep5.0200_succ,gen_list_1,cifar,conv12,100,85,84,0.9882352941176472,1.81887393951416,0.8964282360947913,32.46747219988278,0.1126610752904699,0.0003808079069258,0.9978863500881068,2081.695197104685,0.0333227164363285,0.9063562624174856,0.9962798622999162,299.198131805867,36.42623565204353,0.023809523809523808,0.11904761904761904
deep,True,,300.0,500,5.0,,,,,,,,,,,deep5.0300_succ,gen_list_1,cifar,conv12,100,85,84,0.9882352941176472,23.23944594144821,0.8964282360947913,32.46747219988278,0.1126610752904699,0.0003808079069258,0.9978863500881068,2081.695197104685,0.0333227164363285,0.9063562624174856,0.9962798622999162,299.198131805867,36.42623565204353,0.023809523809523808,0.11904761904761904
cw2,True,50,100.0,500,,,,,,,,,,,,cw250.0100_succ,gen_list_3,cifar,conv12,100,85,81,0.9529411764705882,7.674540357589722,2.246875051363015,81.07212104326413,0.2651848533639201,0.0020382609994785,0.992559592633132,4811.821061358144,0.0788928838788871,0.7831279594682031,0.9896832206162056,689.9735795002881,27.542264919052855,1.0,1.0
cw2,True,40,100.0,500,,,,,,,,,,,,cw240.0100_succ,gen_list_3,cifar,conv12,100,85,82,0.9647058823529412,3.160582344532013,1.657681148953554,59.20282096397586,0.2034996920605985,0.0011311443374603,0.9957554877930423,3558.292661857331,0.0581914125522278,0.8401830039924294,0.9931010070479718,510.2734807897885,29.927221533242506,1.0,1.0
cw2,True,30,100.0,500,,,,,,,,,,,,cw230.0100_succ,gen_list_3,cifar,conv12,100,85,82,0.9647058823529412,3.169978241920471,1.1452422589063644,41.06215324634459,0.1399245520190495,0.000511711094261,0.9980757470251088,2467.0291101037565,0.0404328057998589,0.8924643141965114,0.9928502658989468,353.70622167042336,32.601704445092345,1.0,1.0
cw2,True,20,100.0,500,,,,,,,,,,,,cw220.0100_succ,gen_list_3,cifar,conv12,100,85,85,1.0,3.126605927944184,0.7473283062962924,26.478483390808105,0.0907745831152972,0.0002251356406783,0.9990685993875932,1657.8452165554706,0.0268244532332003,0.9383018634669816,0.9948612985407356,237.82340664446983,35.793071076867705,1.0,1.0
cw2,True,15,100.0,500,,,,,,,,,,,,cw215.0100_succ,gen_list_3,cifar,conv12,100,85,85,1.0,3.095945665836334,0.5415466697777018,19.17047515756944,0.0690148572711383,0.000112566103479,0.9995119397819298,1201.496085798875,0.0194958050807374,0.95944551455837,0.9964956453628486,172.42063902653874,37.94252326481175,0.9058823529411765,1.0
cw2,True,10,100.0,500,,,,,,,,,,,,cw210.0100_succ,gen_list_3,cifar,conv12,100,85,85,1.0,3.1370257687568666,0.3643936912803089,12.78054814899669,0.0464226669248412,5.182365917146491e-05,0.9997686680519458,806.6093328553238,0.0130379031849979,0.9764468534915008,0.9979224846022932,115.75754955345931,40.800657538146055,0.7058823529411765,0.9411764705882353
cw2,True,5,100.0,500,,,,,,,,,,,,cw25.0100_succ,gen_list_3,cifar,conv12,100,85,85,1.0,3.1473821663856505,0.219065264831571,7.644292923983405,0.0285691932720296,1.9609349766801295e-05,0.9999113120487584,488.894863050201,0.0079193142011531,0.9895898763049268,0.999076075988336,70.13949362984557,44.65152578628145,0.35294117647058826,0.4588235294117647
cw2,True,1,100.0,500,,,,,,,,,,,,cw21.0100_succ,gen_list_3,cifar,conv12,100,85,85,1.0,3.181538915634156,0.1427790315493065,4.9810578774003424,0.0187169867403367,9.319098426115631e-06,0.9999587799408772,319.0443842195717,0.0052164592116688,0.994285970792995,0.9995118719903562,45.756962566155416,48.33182315620429,0.1411764705882353,0.12941176470588237
cw2,True,10,10.0,500,,,,,,,,,,,,cw210.010_succ,gen_list_3,cifar,conv12,100,85,85,1.0,0.3137040686607361,0.4412324450471822,15.315952545053818,0.0570343820487751,9.448253842603296e-05,0.9996546374412334,964.0191537139414,0.0156112100747362,0.965995945020387,0.998069782555864,138.28052301024007,40.05426126835369,0.6470588235294118,0.9411764705882353
cw2,True,10,30.0,500,,,,,,,,,,,,cw210.030_succ,gen_list_3,cifar,conv12,100,85,85,1.0,0.9535175061225892,0.3767491205650217,13.155951441035551,0.0486253622700186,5.653528369110208e-05,0.9997527505698536,837.6418633912958,0.0134764277097212,0.975174261979135,0.997977073640343,120.18477663168152,40.64816649160761,0.6941176470588235,0.9294117647058824
cw2,True,10,50.0,500,,,,,,,,,,,,cw210.050_succ,gen_list_3,cifar,conv12,100,85,85,1.0,1.5741560316085816,0.3671200308729621,12.851394706613878,0.0472356771721559,5.281530365740047e-05,0.9997706607806662,817.0331964230103,0.0131593349194438,0.9762289113311032,0.9979800406550742,117.2202776769789,40.78676384259302,0.6941176470588235,0.9411764705882353
cw2,True,10,60.0,500,,,,,,,,,,,,cw210.060_succ,gen_list_3,cifar,conv12,100,85,85,1.0,1.865340130329132,0.3671200308729621,12.851394706613878,0.0472356771721559,5.281530365740047e-05,0.9997706607806662,817.0331964230103,0.0131593349194438,0.9762289113311032,0.9979800406550742,117.2202776769789,40.78676384259302,0.6941176470588235,0.9411764705882353
cw2,True,10,80.0,500,,,,,,,,,,,,cw210.080_succ,gen_list_3,cifar,conv12,100,85,85,1.0,2.437288291454315,0.3643936912803089,12.78054814899669,0.0464226669248412,5.182365917146491e-05,0.9997686680519458,806.6093328553238,0.0130379031849979,0.9764468534915008,0.9979224846022932,115.75754955345931,40.800657538146055,0.7058823529411765,0.9411764705882353
cw2,True,10,200.0,500,,,,,,,,,,,,cw210.0200_succ,gen_list_3,cifar,conv12,100,85,85,1.0,6.084849712848663,0.3643936912803089,12.78054814899669,0.0464226669248412,5.182365917146491e-05,0.9997686680519458,806.6093328553238,0.0130379031849979,0.9764468534915008,0.9979224846022932,115.75754955345931,40.800657538146055,0.7058823529411765,0.9411764705882353
cw2,True,10,500.0,500,,,,,,,,,,,,cw210.0500_succ,gen_list_3,cifar,conv12,100,85,85,1.0,18.923101451396946,0.3643936912803089,12.78054814899669,0.0464226669248412,5.182365917146491e-05,0.9997686680519458,806.6093328553238,0.0130379031849979,0.9764468534915008,0.9979224846022932,115.75754955345931,40.800657538146055,0.7058823529411765,0.9411764705882353
cw2,True,10,800.0,500,,,,,,,,,,,,cw210.0800_succ,gen_list_3,cifar,conv12,100,85,85,1.0,22.95828153848648,0.3643936912803089,12.78054814899669,0.0464226669248412,5.182365917146491e-05,0.9997686680519458,806.6093328553238,0.0130379031849979,0.9764468534915008,0.9979224846022932,115.75754955345931,40.800657538146055,0.7058823529411765,0.9411764705882353
cw2,True,10,1000.0,500,,,,,,,,,,,,cw210.01000_succ,gen_list_3,cifar,conv12,100,85,85,1.0,25.836010949611666,0.3643936912803089,12.78054814899669,0.0464226669248412,5.182365917146491e-05,0.9997686680519458,806.6093328553238,0.0130379031849979,0.9764468534915008,0.9979224846022932,115.75754955345931,40.800657538146055,0.7058823529411765,0.9411764705882353
boundary,True,,5000,500,0.01,,0.01,,,,,,,,25,boundary50000.010.0125_succ,gen_list_boundary,cifar,conv12,100,85,84,0.9882352941176472,70.43270267009736,0.1361458703519981,5.198959533457495,0.0163650755355713,9.158728860456736e-06,0.9999507151068886,304.34228820547787,0.0049721824615486,0.9884238630363608,0.999182228371536,43.75469286516596,49.36763816841447,0.20987654320987653,0.20987654320987653
boundary,True,,4500,500,0.01,,0.01,,,,,,,,25,boundary45000.010.0125_succ,gen_list_boundary,cifar,conv12,100,85,84,0.9882352941176472,65.28921558856965,0.1357351495431107,5.185467435061904,0.016532773528088,8.896902069927854e-06,0.9999525649169572,302.03710257136635,0.0049552374493581,0.9892196376767838,0.9991784120787944,43.42563079694028,49.37743268869277,0.2261904761904762,0.19047619047619047
boundary,True,,4000,500,0.01,,0.01,,,,,,,,25,boundary40000.010.0125_succ,gen_list_boundary,cifar,conv12,100,85,84,0.9882352941176472,59.7266179728508,0.1360258317966544,5.239138749344265,0.016934900054835,9.398780098004364e-06,0.9999439654056363,309.16017977368205,0.0050946241109829,0.9903301185841374,0.999122012288725,44.43272760142949,49.66949733264974,0.19047619047619047,0.19047619047619047
boundary,True,,3500,500,0.01,,0.01,,,,,,,,25,boundary35000.010.0125_succ,gen_list_boundary,cifar,conv12,100,85,84,0.9882352941176472,54.56017080068588,0.1384206019104469,5.39780338272824,0.0162193948733442,9.274811170661025e-06,0.9999534793059563,304.34607272730216,0.0050525611632353,0.988488983218461,0.9990801275806964,43.76152024482421,49.582233913889546,0.20238095238095238,0.20238095238095238
boundary,True,,3000,500,0.01,,0.01,,,,,,,,25,boundary30000.010.0125_succ,gen_list_boundary,cifar,conv12,100,85,82,0.9647058823529412,46.83021267652512,0.1414863976012997,5.561157254775253,0.0171471950904938,1.0160968807205032e-05,0.9999483300518852,312.77016236466795,0.0051559882715195,0.9878724299213678,0.9989999423853004,44.98279147391391,49.10289670863741,0.21951219512195122,0.17073170731707318
