attack,is_succ,confidence,max_iter,batch_size,epsilon,epsilon_step,delta,norm,theta,gamma,eta,max_eval,init_eval,init_size,num_trial,file_name,csv_name,dataset_name,model_name,x_test_size,correct_size,adv_size,success_rate,second_image,avg_l2,avg_l1,avg_linf,avg_mse,avg_uqi,avg_ergas,avg_sam,avg_scc,avg_vifp,avg_rase,avg_psnrb,magnet_det_rate,squeezer_det_rate
newton,True,,100.0,500,,,,,,,0.1,,,,,newton0.1100_succ,gen_list_newton,cifar,conv12,100,85,85,1.0,1.6794455361366272,0.3134287981426014,11.820310974121094,0.0365065143827129,4.04967175937896e-05,0.9997816182075636,712.4308337239621,0.0114045373576595,0.9781725585355128,0.9988270516157024,102.44934522305176,42.4802932569336,0.08235294117647059,0.43529411764705883
newton,True,,100.0,500,,,,,,,0.03,,,,,newton0.03100_succ,gen_list_newton,cifar,conv12,100,85,85,1.0,1.6210738587379456,0.3134287981426014,11.820310974121094,0.0365065143827129,4.04967175937896e-05,0.9997816182075636,712.4308337239621,0.0114045373576595,0.9781725585355128,0.9988270516157024,102.44934522305176,42.4802932569336,0.08235294117647059,0.43529411764705883
newton,True,,100.0,500,,,,,,,0.05,,,,,newton0.05100_succ,gen_list_newton,cifar,conv12,100,85,85,1.0,1.5192176008224487,0.3134287981426014,11.820310974121094,0.0365065143827129,4.04967175937896e-05,0.9997816182075636,712.4308337239621,0.0114045373576595,0.9781725585355128,0.9988270516157024,102.44934522305176,42.4802932569336,0.08235294117647059,0.43529411764705883
newton,True,,100.0,500,,,,,,,0.07,,,,,newton0.07100_succ,gen_list_newton,cifar,conv12,100,85,85,1.0,1.5226289057731628,0.3134287981426014,11.820310974121094,0.0365065143827129,4.04967175937896e-05,0.9997816182075636,712.4308337239621,0.0114045373576595,0.9781725585355128,0.9988270516157024,102.44934522305176,42.4802932569336,0.08235294117647059,0.43529411764705883
newton,True,,100.0,500,,,,,,,0.09,,,,,newton0.09100_succ,gen_list_newton,cifar,conv12,100,85,85,1.0,1.5247792387008667,0.3134287981426014,11.820310974121094,0.0365065143827129,4.04967175937896e-05,0.9997816182075636,712.4308337239621,0.0114045373576595,0.9781725585355128,0.9988270516157024,102.44934522305176,42.4802932569336,0.08235294117647059,0.43529411764705883
newton,True,,100.0,500,,,,,,,1.0,,,,,newton1.0100_succ,gen_list_newton,cifar,conv12,100,85,85,1.0,1.513624484539032,0.3134287981426014,11.820310974121094,0.0365065143827129,4.04967175937896e-05,0.9997816182075636,712.4308337239621,0.0114045373576595,0.9781725585355128,0.9988270516157024,102.44934522305176,42.4802932569336,0.08235294117647059,0.43529411764705883
newton,True,,100.0,500,,,,,,,3.0,,,,,newton3.0100_succ,gen_list_newton,cifar,conv12,100,85,85,1.0,1.516275310516357,0.3134287981426014,11.820310974121094,0.0365065143827129,4.04967175937896e-05,0.9997816182075636,712.4308337239621,0.0114045373576595,0.9781725585355128,0.9988270516157024,102.44934522305176,42.4802932569336,0.08235294117647059,0.43529411764705883
newton,True,,100.0,500,,,,,,,5.0,,,,,newton5.0100_succ,gen_list_newton,cifar,conv12,100,85,85,1.0,1.5092642974853516,0.3134287981426014,11.820310974121094,0.0365065143827129,4.04967175937896e-05,0.9997816182075636,712.4308337239621,0.0114045373576595,0.9781725585355128,0.9988270516157024,102.44934522305176,42.4802932569336,0.08235294117647059,0.43529411764705883
newton,True,,100.0,500,,,,,,,7.0,,,,,newton7.0100_succ,gen_list_newton,cifar,conv12,100,85,85,1.0,1.5538611006736756,0.3134287981426014,11.820310974121094,0.0365065143827129,4.04967175937896e-05,0.9997816182075636,712.4308337239621,0.0114045373576595,0.9781725585355128,0.9988270516157024,102.44934522305176,42.4802932569336,0.08235294117647059,0.43529411764705883
newton,True,,100.0,500,,,,,,,9.0,,,,,newton9.0100_succ,gen_list_newton,cifar,conv12,100,85,85,1.0,1.5490689945220948,0.3134287981426014,11.820310974121094,0.0365065143827129,4.04967175937896e-05,0.9997816182075636,712.4308337239621,0.0114045373576595,0.9781725585355128,0.9988270516157024,102.44934522305176,42.4802932569336,0.08235294117647059,0.43529411764705883
newton,True,,10.0,500,,,,,,,0.01,,,,,newton0.0110_succ,gen_list_newton,cifar,conv12,100,85,85,1.0,0.1669598960876465,0.3071898903916863,11.596513044132903,0.0355816717095234,3.808898446792608e-05,0.9997979045738298,696.7901584406143,0.011138095339509,0.9790415672582912,0.9988160086768988,100.20739964572378,42.56666489437023,0.08235294117647059,0.4588235294117647
newton,True,,30.0,500,,,,,,,0.01,,,,,newton0.0130_succ,gen_list_newton,cifar,conv12,100,85,85,1.0,0.4651708149909973,0.3071898891645319,11.59651301608366,0.0355816716218695,3.808898437580892e-05,0.9997979045731004,696.7901604722102,0.0111380953379311,0.979041567292182,0.9988160085139652,100.20739994136432,42.56666484699252,0.08235294117647059,0.4588235294117647
newton,True,,50.0,500,,,,,,,0.01,,,,,newton0.0150_succ,gen_list_newton,cifar,conv12,100,85,85,1.0,0.7913422679901123,0.3071898893398397,11.59651302730336,0.0355816717095234,3.808898453860098e-05,0.999797904568689,696.7901625177409,0.0111380953645747,0.9790415671760808,0.9988160084785774,100.20740023302687,42.566664826578446,0.08235294117647059,0.4588235294117647
newton,True,,70.0,500,,,,,,,0.01,,,,,newton0.0170_succ,gen_list_newton,cifar,conv12,100,85,85,1.0,1.06814435005188,0.3071898891645319,11.596512990839342,0.0355816717971773,3.808898445752648e-05,0.999797904575889,696.7901582745823,0.0111380953342433,0.9790415672835696,0.9988160085161092,100.20739961589204,42.56666483375742,0.08235294117647059,0.4588235294117647
newton,True,,90.0,500,,,,,,,0.01,,,,,newton0.0190_succ,gen_list_newton,cifar,conv12,100,85,85,1.0,1.3437181806564331,0.3071898891645319,11.59651302730336,0.0355816717971773,3.808898449334989e-05,0.9997979045780532,696.7901581760493,0.0111380953426007,0.9790415673976568,0.9988160085099612,100.20739960456372,42.56666483204198,0.08235294117647059,0.4588235294117647
newton,True,,100.0,500,,,,,,,0.01,,,,,newton0.01100_succ,gen_list_newton,cifar,conv12,100,85,85,1.0,1.5646781468391415,0.3071898895151475,11.596513018888588,0.0355816717971773,3.8088984645001925e-05,0.9997979045748652,696.790160002722,0.0111380953712101,0.9790415673159574,0.998816008498462,100.20739986484466,42.56666482855454,0.08235294117647059,0.4588235294117647
newton,True,,150.0,500,,,,,,,0.01,,,,,newton0.01150_succ,gen_list_newton,cifar,conv12,100,85,85,1.0,2.2551150131225586,0.3071898891645319,11.59651305254768,0.0355816717971773,3.808898460112279e-05,0.9997979045766764,696.7901594534127,0.0111380953566576,0.9790415672286548,0.9988160085339538,100.20739978544522,42.566664826639865,0.08235294117647059,0.4588235294117647
newton,True,,200.0,500,,,,,,,0.01,,,,,newton0.01200_succ,gen_list_newton,cifar,conv12,100,85,85,1.0,3.3080979633331298,0.3071898891645319,11.596513038523057,0.0355816717971773,3.808898462132352e-05,0.999797904576087,696.7901589544314,0.0111380953597288,0.979041567223896,0.9988160085120604,100.20739971634418,42.56666482821444,0.08235294117647059,0.4588235294117647
newton,True,,300.0,500,,,,,,,0.01,,,,,newton0.01300_succ,gen_list_newton,cifar,conv12,100,85,85,1.0,5.098696057796478,0.3071898893398397,11.596513069377226,0.0355816717971773,3.808898468221606e-05,0.9997979045687112,696.7901629850357,0.0111380953789288,0.9790415672588214,0.9988160084928056,100.20740029023877,42.56666481926911,0.08235294117647059,0.4588235294117647
