attack,is_succ,confidence,max_iter,batch_size,epsilon,epsilon_step,delta,norm,theta,gamma,eta,max_eval,init_eval,init_size,num_trial,file_name,csv_name,dataset_name,model_name,x_test_size,correct_size,adv_size,success_rate,second_image,avg_l2,avg_l1,avg_linf,avg_mse,avg_uqi,avg_ergas,avg_sam,avg_scc,avg_vifp,avg_rase,avg_psnrb
newton,True,,100.0,500,,,,,,,0.1,,,,,newton0.1100_succ,gen_list_newton,cifar,conv12,100,85,85,1.0,1.6794455361366272,0.31342879814260144,11.820310974121094,0.03650651438271298,4.04967175937896e-05,0.9997816182075636,712.4308337239621,0.011404537357659547,0.9781725585355127,0.9988270516157023,102.44934522305176,42.4802932569336
newton,False,,100.0,500,,,,,,,0.1,,,,,newton0.1100_miss,gen_list_newton,cifar,conv12,100,85,0,1.0,1.6794455361366272,0.0,0.0,0.0,,,,,,,,42.4802932569336
newton,True,,100.0,500,,,,,,,0.03,,,,,newton0.03100_succ,gen_list_newton,cifar,conv12,100,85,85,1.0,1.6210738587379456,0.31342879814260144,11.820310974121094,0.03650651438271298,4.04967175937896e-05,0.9997816182075636,712.4308337239621,0.011404537357659547,0.9781725585355127,0.9988270516157023,102.44934522305176,42.4802932569336
newton,False,,100.0,500,,,,,,,0.03,,,,,newton0.03100_miss,gen_list_newton,cifar,conv12,100,85,0,1.0,1.6210738587379456,0.0,0.0,0.0,,,,,,,,42.4802932569336
newton,True,,100.0,500,,,,,,,0.05,,,,,newton0.05100_succ,gen_list_newton,cifar,conv12,100,85,85,1.0,1.5192176008224487,0.31342879814260144,11.820310974121094,0.03650651438271298,4.04967175937896e-05,0.9997816182075636,712.4308337239621,0.011404537357659547,0.9781725585355127,0.9988270516157023,102.44934522305176,42.4802932569336
newton,False,,100.0,500,,,,,,,0.05,,,,,newton0.05100_miss,gen_list_newton,cifar,conv12,100,85,0,1.0,1.5192176008224487,0.0,0.0,0.0,,,,,,,,42.4802932569336
newton,True,,100.0,500,,,,,,,0.07,,,,,newton0.07100_succ,gen_list_newton,cifar,conv12,100,85,85,1.0,1.5226289057731628,0.31342879814260144,11.820310974121094,0.03650651438271298,4.04967175937896e-05,0.9997816182075636,712.4308337239621,0.011404537357659547,0.9781725585355127,0.9988270516157023,102.44934522305176,42.4802932569336
newton,False,,100.0,500,,,,,,,0.07,,,,,newton0.07100_miss,gen_list_newton,cifar,conv12,100,85,0,1.0,1.5226289057731628,0.0,0.0,0.0,,,,,,,,42.4802932569336
newton,True,,100.0,500,,,,,,,0.09,,,,,newton0.09100_succ,gen_list_newton,cifar,conv12,100,85,85,1.0,1.5247792387008667,0.31342879814260144,11.820310974121094,0.03650651438271298,4.04967175937896e-05,0.9997816182075636,712.4308337239621,0.011404537357659547,0.9781725585355127,0.9988270516157023,102.44934522305176,42.4802932569336
newton,False,,100.0,500,,,,,,,0.09,,,,,newton0.09100_miss,gen_list_newton,cifar,conv12,100,85,0,1.0,1.5247792387008667,0.0,0.0,0.0,,,,,,,,42.4802932569336
newton,True,,100.0,500,,,,,,,1.0,,,,,newton1.0100_succ,gen_list_newton,cifar,conv12,100,85,85,1.0,1.513624484539032,0.31342879814260144,11.820310974121094,0.03650651438271298,4.04967175937896e-05,0.9997816182075636,712.4308337239621,0.011404537357659547,0.9781725585355127,0.9988270516157023,102.44934522305176,42.4802932569336
newton,False,,100.0,500,,,,,,,1.0,,,,,newton1.0100_miss,gen_list_newton,cifar,conv12,100,85,0,1.0,1.513624484539032,0.0,0.0,0.0,,,,,,,,42.4802932569336
newton,True,,100.0,500,,,,,,,3.0,,,,,newton3.0100_succ,gen_list_newton,cifar,conv12,100,85,85,1.0,1.5162753105163573,0.31342879814260144,11.820310974121094,0.03650651438271298,4.04967175937896e-05,0.9997816182075636,712.4308337239621,0.011404537357659547,0.9781725585355127,0.9988270516157023,102.44934522305176,42.4802932569336
newton,False,,100.0,500,,,,,,,3.0,,,,,newton3.0100_miss,gen_list_newton,cifar,conv12,100,85,0,1.0,1.5162753105163573,0.0,0.0,0.0,,,,,,,,42.4802932569336
