attack,is_succ,confidence,max_iter,batch_size,epsilon,epsilon_step,delta,norm,theta,gamma,eta,max_eval,init_eval,init_size,num_trial,file_name,csv_name,dataset_name,model_name,x_test_size,correct_size,adv_size,success_rate,second_image,avg_l2,avg_l1,avg_linf,avg_mse,avg_uqi,avg_ergas,avg_sam,avg_scc,avg_vifp,avg_rase,avg_psnrb
uni,True,,70.0,500,0.1,,0.2,2.0,,,,,,,,uni0.1700.22.0_succ,gen_list_uni,cifar,conv12,100,85,0,0.0,94.06826602697373,0.0,0.0,0.0,,,,,,,,
uni,False,,70.0,500,0.1,,0.2,2.0,,,,,,,,uni0.1700.22.0_miss,gen_list_uni,cifar,conv12,100,85,85,0.0,94.06826602697373,0.09972627041058725,3.9945478857245336,0.00969693079496612,3.2378669394552887e-06,0.9999776214178367,235.1685380287074,0.003717395220356041,0.9935635479821878,0.9999084790343296,33.80091652090265,
uni,True,,90.0,500,0.1,,0.2,2.0,,,,,,,,uni0.1900.22.0_succ,gen_list_uni,cifar,conv12,100,85,0,0.0,114.93439922094345,0.0,0.0,0.0,,,,,,,,
uni,False,,90.0,500,0.1,,0.2,2.0,,,,,,,,uni0.1900.22.0_miss,gen_list_uni,cifar,conv12,100,85,85,0.0,114.93439922094345,0.09974415854156393,3.780629559274863,0.00989939925130423,3.238933077839569e-06,0.9999757088667729,244.83328456009878,0.0037282485283089972,0.9942336395353654,0.999896003723442,35.207074864217304,
uni,True,,100.0,500,0.1,,0.2,2.0,,,,,,,,uni0.11000.22.0_succ,gen_list_uni,cifar,conv12,100,85,0,0.0,132.215059030056,0.0,0.0,0.0,,,,,,,,
uni,False,,100.0,500,0.1,,0.2,2.0,,,,,,,,uni0.11000.22.0_miss,gen_list_uni,cifar,conv12,100,85,85,0.0,132.215059030056,0.09969905961672125,3.919407360701703,0.010374439563515801,3.236269966471216e-06,0.9999765165911242,237.29436699795187,0.0037189161967124858,0.9941169074779312,1.0000024641569474,34.11549713856234,
uni,True,,150.0,500,0.1,,0.2,2.0,,,,,,,,uni0.11500.22.0_succ,gen_list_uni,cifar,conv12,100,85,0,0.0,201.51754710435867,0.0,0.0,0.0,,,,,,,,
uni,False,,150.0,500,0.1,,0.2,2.0,,,,,,,,uni0.11500.22.0_miss,gen_list_uni,cifar,conv12,100,85,85,0.0,201.51754710435867,0.09968667123888722,4.01532966513678,0.009162620001409135,3.2352706032109645e-06,0.9999744871157286,239.17858668381265,0.0037315930944780604,0.9929839900318952,0.9998643546665367,34.40893098275684,
uni,True,,200.0,500,0.1,,0.2,2.0,,,,,,,,uni0.12000.22.0_succ,gen_list_uni,cifar,conv12,100,85,0,0.0,264.5367677116394,0.0,0.0,0.0,,,,,,,,
uni,False,,200.0,500,0.1,,0.2,2.0,,,,,,,,uni0.12000.22.0_miss,gen_list_uni,cifar,conv12,100,85,85,0.0,264.5367677116394,0.09976514204029584,3.7881691041418795,0.009341954122489506,3.2402898584476726e-06,0.9999761943195135,244.99237218946587,0.003731303414435603,0.9943362917445365,0.9996952275909813,35.239309739828,
uni,True,,300.0,500,0.1,,0.2,2.0,,,,,,,,uni0.13000.22.0_succ,gen_list_uni,cifar,conv12,100,85,0,0.0,395.4385854578018,0.0,0.0,0.0,,,,,,,,
uni,False,,300.0,500,0.1,,0.2,2.0,,,,,,,,uni0.13000.22.0_miss,gen_list_uni,cifar,conv12,100,85,85,0.0,395.4385854578018,0.09974480499874327,3.7520238578082044,0.011031018855473172,3.238948317888862e-06,0.9999736330348076,246.01311861506846,0.0037239880806188663,0.9939975912867781,0.999847630953073,35.381340808630284,
uni,True,,100.0,500,0.01,,0.2,2.0,,,,,,,,uni0.011000.22.0_succ,gen_list_uni,cifar,conv12,100,85,0,0.0,143.32433146476745,0.0,0.0,0.0,,,,,,,,
uni,False,,100.0,500,0.01,,0.2,2.0,,,,,,,,uni0.011000.22.0_miss,gen_list_uni,cifar,conv12,100,85,85,0.0,143.32433146476745,0.009972325055206665,0.34302655517763725,0.0014254424420273581,3.237840788864912e-08,0.9999997177201873,21.99966922413682,0.0003725664171718832,0.9995333652499675,1.0000000877989466,3.165989246751292,
uni,True,,100.0,500,0.03,,0.2,2.0,,,,,,,,uni0.031000.22.0_succ,gen_list_uni,cifar,conv12,100,85,0,0.0,139.3784404826164,0.0,0.0,0.0,,,,,,,,
uni,False,,100.0,500,0.03,,0.2,2.0,,,,,,,,uni0.031000.22.0_miss,gen_list_uni,cifar,conv12,100,85,85,0.0,139.3784404826164,0.029931375399408988,1.1050017083023767,0.003502893165338396,2.916624063222663e-07,0.9999977106686453,73.91541983569277,0.0011170706773217696,0.9989601185075053,0.9999610942831899,10.63157185452168,
uni,True,,100.0,500,0.05,,0.2,2.0,,,,,,,,uni0.051000.22.0_succ,gen_list_uni,cifar,conv12,100,85,0,0.0,129.8349137210846,0.0,0.0,0.0,,,,,,,,
uni,False,,100.0,500,0.05,,0.2,2.0,,,,,,,,uni0.051000.22.0_miss,gen_list_uni,cifar,conv12,100,85,85,0.0,129.8349137210846,0.049884635177970385,1.8208570908104869,0.0073902898012354655,8.101198639345871e-07,0.9999938359132801,122.17458018327243,0.0018640753054146387,0.9982811633977398,0.9999481875014007,17.570037958701132,
uni,True,,100.0,500,0.07,,0.2,2.0,,,,,,,,uni0.071000.22.0_succ,gen_list_uni,cifar,conv12,100,85,0,0.0,134.47172080278398,0.0,0.0,0.0,,,,,,,,
uni,False,,100.0,500,0.07,,0.2,2.0,,,,,,,,uni0.071000.22.0_miss,gen_list_uni,cifar,conv12,100,85,85,0.0,134.47172080278398,0.06979251698818656,2.523803341217724,0.009048528658193307,1.5859416490612893e-06,0.999986604761478,158.26424332321238,0.0026103931712865213,0.9969527331349535,0.9999895610448574,22.772809380085306,
