attack,is_succ,confidence,max_iter,batch_size,epsilon,epsilon_step,delta,norm,theta,gamma,eta,max_eval,init_eval,init_size,file_name,x_test_size,correct_size,adv_size,success_rate,second_image,avg_l2,avg_l1,avg_linf,avg_mse,avg_uqi,avg_ergas,avg_sam,avg_scc,avg_vifp,avg_rase,avg_psnrb,magnet_det_rate,squeezer_det_rate,
bim,True,,,500,0.1,0.03,,,,,,,,,bim0.10.03_succ_succ,100,85,85,1.0,0.0416812181472778,4.181634305505192,209.71769283519072,0.1000000238418579,0.0056979890285481,0.97767214639624,8753.793902787977,0.1557394202106796,0.5098790488060638,0.9617998925974536,1260.0631090824618,22.215652995255216,1.0,1.0,
bim,False,,,500,0.1,0.03,,,,,,,,,bim0.10.03_succ_miss,100,85,85,1.0,0.0416812181472778,4.181634305505192,209.71769283519072,0.1000000238418579,0.0056979890285481,0.97767214639624,8753.793902787977,0.1557394202106796,0.5098790488060638,0.9617998925974536,1260.0631090824618,22.215652995255216,1.0,1.0,
bim,True,,,500,0.1,0.05,,,,,,,,,bim0.10.05_succ_succ,100,85,85,1.0,0.0415964698791503,4.17098450941198,203.38486256318933,0.1000000238418579,0.005667190201221,0.9777765334144004,8732.699550786212,0.1554243396894575,0.5073645882451585,0.9577780278884016,1257.17756151304,22.303012775760216,1.0,1.0,
bim,False,,,500,0.1,0.05,,,,,,,,,bim0.10.05_succ_miss,100,85,85,1.0,0.0415964698791503,4.17098450941198,203.38486256318933,0.1000000238418579,0.005667190201221,0.9777765334144004,8732.699550786212,0.1554243396894575,0.5073645882451585,0.9577780278884016,1257.17756151304,22.303012775760216,1.0,1.0,
bim,True,,,500,0.1,0.07,,,,,,,,,bim0.10.07_succ_succ,100,85,85,1.0,0.0415909647941589,4.21891248366412,208.9842981675092,0.1000000238418579,0.0057974197583657,0.9773312733400628,8843.349933326066,0.1571749251392122,0.5075343501103626,0.9630037557341375,1272.9660662999663,22.213294568527377,0.9764705882352941,1.0,
bim,False,,,500,0.1,0.07,,,,,,,,,bim0.10.07_succ_miss,100,85,85,1.0,0.0415909647941589,4.21891248366412,208.9842981675092,0.1000000238418579,0.0057974197583657,0.9773312733400628,8843.349933326066,0.1571749251392122,0.5075343501103626,0.9630037557341375,1272.9660662999663,22.213294568527377,0.9764705882352941,1.0,
bim,True,,,500,0.1,0.09,,,,,,,,,bim0.10.09_succ_succ,100,85,85,1.0,0.0416630053520202,4.332732242696426,204.4874439912684,0.1000000238418579,0.0061139950385827,0.9760911974096944,9105.895569866912,0.1613433910159584,0.5010021608074305,0.97145843953908,1311.3090875279197,21.990291029998595,0.8235294117647058,1.0,
bim,False,,,500,0.1,0.09,,,,,,,,,bim0.10.09_succ_miss,100,85,85,1.0,0.0416630053520202,4.332732242696426,204.4874439912684,0.1000000238418579,0.0061139950385827,0.9760911974096944,9105.895569866912,0.1613433910159584,0.5010021608074305,0.97145843953908,1311.3090875279197,21.990291029998595,0.8235294117647058,1.0,
bim,True,,,500,0.1,1,,,,,,,,,bim0.10.001_succ_succ,100,85,85,1.0,0.041932406425476,2.288131896187277,102.37274071188534,0.0999762389589758,0.0017243607192693,0.9927681252369414,4705.216139158321,0.0857701099048577,0.7238732507036403,0.9935171779239456,677.12591254385,27.04050838225963,1.0,1.0,
bim,False,,,500,0.1,1,,,,,,,,,bim0.10.001_succ_miss,100,85,85,1.0,0.041932406425476,2.288131896187277,102.37274071188534,0.0999762389589758,0.0017243607192693,0.9927681252369414,4705.216139158321,0.0857701099048577,0.7238732507036403,0.9935171779239456,677.12591254385,27.04050838225963,1.0,1.0,
bim,True,,,500,0.1,3,,,,,,,,,bim0.10.003_succ_succ,100,85,85,1.0,0.043361496925354,3.4459715141969567,160.44500624712776,0.1000000238418579,0.0038951678349024,0.984778466475613,7053.797482923989,0.1287180693426445,0.6030193738079114,0.996465259425988,1015.3808045041436,23.8176654154914,1.0,1.0,
bim,False,,,500,0.1,3,,,,,,,,,bim0.10.003_succ_miss,100,85,85,1.0,0.043361496925354,3.4459715141969567,160.44500624712776,0.1000000238418579,0.0038951678349024,0.984778466475613,7053.797482923989,0.1287180693426445,0.6030193738079114,0.996465259425988,1015.3808045041436,23.8176654154914,1.0,1.0,
bim,True,,,500,0.1,5,,,,,,,,,bim0.10.005_succ_succ,100,85,85,1.0,0.0482168197631835,3.768296763476204,180.1394915412454,0.1000000238418579,0.0046413337363343,0.981930949032016,7770.0125911484865,0.140558510441013,0.5684507272337129,0.9916462578338162,1118.367075722064,23.04275809756401,1.0,1.0,
bim,False,,,500,0.1,5,,,,,,,,,bim0.10.005_succ_miss,100,85,85,1.0,0.0482168197631835,3.768296763476204,180.1394915412454,0.1000000238418579,0.0046413337363343,0.981930949032016,7770.0125911484865,0.140558510441013,0.5684507272337129,0.9916462578338162,1118.367075722064,23.04275809756401,1.0,1.0,
bim,True,,,500,0.1,7,,,,,,,,,bim0.10.007_succ_succ,100,85,85,1.0,0.0482297992706298,3.9338169294245104,190.962939453125,0.1000000238418579,0.0050514695035978,0.9804169740399616,8135.630160024122,0.1465926040537429,0.5500970644099779,0.9861852481416824,1171.0478236272197,22.693165052615008,1.0,1.0,
bim,False,,,500,0.1,7,,,,,,,,,bim0.10.007_succ_miss,100,85,85,1.0,0.0482297992706298,3.9338169294245104,190.962939453125,0.1000000238418579,0.0050514695035978,0.9804169740399616,8135.630160024122,0.1465926040537429,0.5500970644099779,0.9861852481416824,1171.0478236272197,22.693165052615008,1.0,1.0,
bim,True,,,500,0.1,9,,,,,,,,,bim0.10.009_succ_succ,100,85,85,1.0,0.0482332944869995,4.030549228892607,197.6609655043658,0.1000000238418579,0.0052984863402139,0.9793509600185792,8372.891562182902,0.1500888085056584,0.5392779063350743,0.9860021868558178,1205.1838176668205,22.504089533263947,1.0,1.0,
bim,False,,,500,0.1,9,,,,,,,,,bim0.10.009_succ_miss,100,85,85,1.0,0.0482332944869995,4.030549228892607,197.6609655043658,0.1000000238418579,0.0052984863402139,0.9793509600185792,8372.891562182902,0.1500888085056584,0.5392779063350743,0.9860021868558178,1205.1838176668205,22.504089533263947,1.0,1.0,
bim,True,,,500,0.1,0.1,,,,,,,,,bim0.10.1_succ_succ,100,85,85,1.0,0.0484205412864685,4.466675494698917,202.6451900706572,0.1000000238418579,0.0064982580688647,0.974803607825909,9405.055331362684,0.1660679345504147,0.4904834576109889,0.9699601277317272,1354.1234453405348,21.74758635048311,0.6588235294117647,0.9647058823529412,
bim,False,,,500,0.1,0.1,,,,,,,,,bim0.10.1_succ_miss,100,85,85,1.0,0.0484205412864685,4.466675494698917,202.6451900706572,0.1000000238418579,0.0064982580688647,0.974803607825909,9405.055331362684,0.1660679345504147,0.4904834576109889,0.9699601277317272,1354.1234453405348,21.74758635048311,0.6588235294117647,0.9647058823529412,
bim,True,,,500,0.01,0.1,,,,,,,,,bim0.010.1_succ_succ,100,85,68,0.8,0.0486112213134765,0.5511442650766933,30.42235281888176,0.0100000202655792,9.8925917792375e-05,0.9994034762442406,1171.6393526244628,0.0207552298847765,0.9226838952499364,0.9984956488247776,168.71442385884208,38.06179605102211,0.3382352941176471,0.5,
bim,False,,,500,0.01,0.1,,,,,,,,,bim0.010.1_succ_miss,100,85,68,0.8,0.0486112213134765,0.5511442650766933,30.42235281888176,0.0100000202655792,9.8925917792375e-05,0.9994034762442406,1171.6393526244628,0.0207552298847765,0.9226838952499364,0.9984956488247776,168.71442385884208,38.06179605102211,0.3382352941176471,0.5,
bim,True,,,500,0.03,0.1,,,,,,,,,bim0.030.1_succ_succ,100,85,81,0.9529411764705882,0.048704981803894,1.6463297428908172,90.66165382479444,0.0300000011920928,0.0008828831350507,0.9958817145959752,3437.327035402001,0.0609651238607941,0.7642391305284583,0.995668415437736,494.9528864111183,29.6448492226442,0.5061728395061729,0.5679012345679012,
bim,False,,,500,0.03,0.1,,,,,,,,,bim0.030.1_succ_miss,100,85,81,0.9529411764705882,0.048704981803894,1.6463297428908172,90.66165382479444,0.0300000011920928,0.0008828831350507,0.9958817145959752,3437.327035402001,0.0609651238607941,0.7642391305284583,0.995668415437736,494.9528864111183,29.6448492226442,0.5061728395061729,0.5679012345679012,
bim,True,,,500,0.05,0.1,,,,,,,,,bim0.050.1_succ_succ,100,85,78,0.9176470588235294,0.0486846089363098,2.731378029554318,150.09771748078174,0.0500000119209289,0.0024306521423227,0.9901714670938012,5578.209916190851,0.0985962947864255,0.6357513023987961,0.9916672622528708,803.4238727391537,25.704441541330013,0.3076923076923077,0.38461538461538464,
bim,False,,,500,0.05,0.1,,,,,,,,,bim0.050.1_succ_miss,100,85,78,0.9176470588235294,0.0486846089363098,2.731378029554318,150.09771748078174,0.0500000119209289,0.0024306521423227,0.9901714670938012,5578.209916190851,0.0985962947864255,0.6357513023987961,0.9916672622528708,803.4238727391537,25.704441541330013,0.3076923076923077,0.38461538461538464,
bim,True,,,500,0.07,0.1,,,,,,,,,bim0.070.1_succ_succ,100,85,85,1.0,0.0486312413215637,3.301992239671595,172.84114487591913,0.070000022649765,0.0035507527594976,0.9851214944217968,6966.468811707159,0.123692814876424,0.5828548495638494,0.9862638180219364,1003.1263028154552,24.215173269053967,0.47058823529411764,0.6941176470588235,
bim,False,,,500,0.07,0.1,,,,,,,,,bim0.070.1_succ_miss,100,85,85,1.0,0.0486312413215637,3.301992239671595,172.84114487591913,0.070000022649765,0.0035507527594976,0.9851214944217968,6966.468811707159,0.123692814876424,0.5828548495638494,0.9862638180219364,1003.1263028154552,24.215173269053967,0.47058823529411764,0.6941176470588235,
bim,True,,,500,0.09,0.1,,,,,,,,,bim0.090.1_succ_succ,100,85,85,1.0,0.0486898159980773,4.048407467673806,192.90345620548024,0.090000033378601,0.00533824256768,0.9787623572719276,8515.162768894264,0.1510745829526677,0.5211428097132751,0.9739378584711892,1226.0100472519396,22.49997359873104,0.5529411764705883,0.9294117647058824,
bim,False,,,500,0.09,0.1,,,,,,,,,bim0.090.1_succ_miss,100,85,85,1.0,0.0486898159980773,4.048407467673806,192.90345620548024,0.090000033378601,0.00533824256768,0.9787623572719276,8515.162768894264,0.1510745829526677,0.5211428097132751,0.9739378584711892,1226.0100472519396,22.49997359873104,0.5529411764705883,0.9294117647058824,
bim,True,,,500,1,0.1,,,,,,,,,bim0.0010.1_succ_succ,100,85,11,0.1294117647058823,0.048615186214447,0.0553658343851566,3.0654212778264824,0.0010000020265579,9.978476582660557e-07,0.9999969938616448,99.03071718450852,0.0018379675397841,0.999182211379535,0.9997852527630824,14.281535602031692,54.464937800620106,0.0,0.0,
bim,False,,,500,1,0.1,,,,,,,,,bim0.0010.1_succ_miss,100,85,11,0.1294117647058823,0.048615186214447,0.0553658343851566,3.0654212778264824,0.0010000020265579,9.978476582660557e-07,0.9999969938616448,99.03071718450852,0.0018379675397841,0.999182211379535,0.9997852527630824,14.281535602031692,54.464937800620106,0.0,0.0,
bim,True,,,500,3,0.1,,,,,,,,,bim0.0030.1_succ_succ,100,85,34,0.4,0.048313934803009,0.1659164428710937,9.176843755385455,0.0030000209808349,8.961781210425086e-06,0.9999053516163724,394.8649335934496,0.0067404470474151,0.9845334767913492,0.9995469302303178,56.868350745370925,47.338189321139865,0.11764705882352941,0.20588235294117646,
bim,False,,,500,3,0.1,,,,,,,,,bim0.0030.1_succ_miss,100,85,34,0.4,0.048313934803009,0.1659164428710937,9.176843755385455,0.0030000209808349,8.961781210425086e-06,0.9999053516163724,394.8649335934496,0.0067404470474151,0.9845334767913492,0.9995469302303178,56.868350745370925,47.338189321139865,0.11764705882352941,0.20588235294117646,
bim,True,,,500,5,0.1,,,,,,,,,bim0.0050.1_succ_succ,100,85,52,0.611764705882353,0.0482069325447082,0.2764492201117369,15.291931078984188,0.00500002474739,2.487976589491381e-05,0.9998020567170894,622.605572674978,0.0108657165499339,0.9751211517453184,0.999201750034974,89.66105724912478,43.85405159888167,0.15384615384615385,0.2692307692307692,
bim,False,,,500,5,0.1,,,,,,,,,bim0.0050.1_succ_miss,100,85,52,0.611764705882353,0.0482069325447082,0.2764492201117369,15.291931078984188,0.00500002474739,2.487976589491381e-05,0.9998020567170894,622.605572674978,0.0108657165499339,0.9751211517453184,0.999201750034974,89.66105724912478,43.85405159888167,0.15384615384615385,0.2692307692307692,
bim,True,,,500,7,0.1,,,,,,,,,bim0.0070.1_succ_succ,100,85,61,0.7176470588235294,0.0482330203056335,0.385821195899463,21.2939778624988,0.0070000290870666,4.847823043206708e-05,0.9996757815452612,827.8776135600313,0.0144771418881535,0.9509888085190848,0.9987904718077188,119.2360809624213,40.600044672756106,0.22950819672131148,0.4098360655737705,
bim,False,,,500,7,0.1,,,,,,,,,bim0.0070.1_succ_miss,100,85,61,0.7176470588235294,0.0482330203056335,0.385821195899463,21.2939778624988,0.0070000290870666,4.847823043206708e-05,0.9996757815452612,827.8776135600313,0.0144771418881535,0.9509888085190848,0.9987904718077188,119.2360809624213,40.600044672756106,0.22950819672131148,0.4098360655737705,
bim,True,,,500,9,0.1,,,,,,,,,bim0.0090.1_succ_succ,100,85,68,0.8,0.0482222318649292,0.4961648333598585,27.392772927003747,0.0090000033378601,8.017197338290934e-05,0.9995054043373766,1054.022339291093,0.0187090633485525,0.9320608736746268,0.9988503699430156,151.80886428908133,38.90718848645237,0.25,0.5294117647058824,
bim,False,,,500,9,0.1,,,,,,,,,bim0.0090.1_succ_miss,100,85,68,0.8,0.0482222318649292,0.4961648333598585,27.392772927003747,0.0090000033378601,8.017197338290934e-05,0.9995054043373766,1054.022339291093,0.0187090633485525,0.9320608736746268,0.9988503699430156,151.80886428908133,38.90718848645237,0.25,0.5294117647058824,
fgm,True,,,500,0.01,,,,,,,,,,fgm0.01_succ_succ,100,85,72,0.8470588235294118,0.0011888456344604,0.5509703680872917,30.404032521777683,0.0100000202655792,9.8863198102485e-05,0.9993790847726282,1193.445431702526,0.0210996010203543,0.923570993119816,0.9992115725114236,171.86631774507583,37.71905672872241,0.05555555555555555,0.25,
fgm,False,,,500,0.01,,,,,,,,,,fgm0.01_succ_miss,100,85,72,0.8470588235294118,0.0011888456344604,0.5509703680872917,30.404032521777683,0.0100000202655792,9.8863198102485e-05,0.9993790847726282,1193.445431702526,0.0210996010203543,0.923570993119816,0.9992115725114236,171.86631774507583,37.71905672872241,0.05555555555555555,0.25,
fgm,True,,,500,0.03,,,,,,,,,,fgm0.03_succ_succ,100,85,82,0.9647058823529412,0.0012793469429016,1.6485926421677195,90.86882028347108,0.0300000011920928,0.0008852113411084,0.995698757009917,3520.964412924224,0.0627267358445569,0.7650469434775768,0.9970879820927988,506.9466119974076,29.657449090884363,0.04878048780487805,0.0975609756097561,
fgm,False,,,500,0.03,,,,,,,,,,fgm0.03_succ_miss,100,85,82,0.9647058823529412,0.0012793469429016,1.6485926421677195,90.86882028347108,0.0300000011920928,0.0008852113411084,0.995698757009917,3520.964412924224,0.0627267358445569,0.7650469434775768,0.9970879820927988,506.9466119974076,29.657449090884363,0.04878048780487805,0.0975609756097561,
fgm,True,,,500,0.05,,,,,,,,,,fgm0.05_succ_succ,100,85,77,0.9058823529411764,0.001196973323822,2.73070198220092,150.0357964255593,0.0500000119209289,0.0024295324229892,0.9901226765499468,5591.420072916204,0.098368238045766,0.6320007263624782,0.9923348082082188,805.2703830130279,25.736177038029744,0.11688311688311688,0.09090909090909091,
fgm,False,,,500,0.05,,,,,,,,,,fgm0.05_succ_miss,100,85,77,0.9058823529411764,0.001196973323822,2.73070198220092,150.0357964255593,0.0500000119209289,0.0024295324229892,0.9901226765499468,5591.420072916204,0.098368238045766,0.6320007263624782,0.9923348082082188,805.2703830130279,25.736177038029744,0.11688311688311688,0.09090909090909091,
fgm,True,,,500,0.07,,,,,,,,,,fgm0.07_succ_succ,100,85,74,0.8705882352941177,0.0012035131454467,3.807074334170368,208.8122304967932,0.070000022649765,0.0047236759582922,0.9833938642297528,7551.154342588212,0.1348491127651192,0.5335104437617647,0.9857097619366288,1087.9901392044014,23.073847892017117,0.06756756756756757,0.02702702702702703,
fgm,False,,,500,0.07,,,,,,,,,,fgm0.07_succ_miss,100,85,74,0.8705882352941177,0.0012035131454467,3.807074334170368,208.8122304967932,0.070000022649765,0.0047236759582922,0.9833938642297528,7551.154342588212,0.1348491127651192,0.5335104437617647,0.9857097619366288,1087.9901392044014,23.073847892017117,0.06756756756756757,0.02702702702702703,
fgm,True,,,500,0.09,,,,,,,,,,fgm0.09_succ_succ,100,85,72,0.8470588235294118,0.0011807775497436,4.871413475937313,266.6112287309435,0.090000033378601,0.0077367002944451,0.9742195029019408,9617.246026747676,0.1710971179901979,0.4571306183269713,0.9762362892842538,1385.4956366964163,21.03497927807321,0.027777777777777776,0.013888888888888888,
fgm,False,,,500,0.09,,,,,,,,,,fgm0.09_succ_miss,100,85,72,0.8470588235294118,0.0011807775497436,4.871413475937313,266.6112287309435,0.090000033378601,0.0077367002944451,0.9742195029019408,9617.246026747676,0.1710971179901979,0.4571306183269713,0.9762362892842538,1385.4956366964163,21.03497927807321,0.027777777777777776,0.013888888888888888,
fgm,True,,,500,1,,,,,,,,,,fgm0.001_succ_succ,100,85,11,0.1294117647058823,0.0012045049667358,0.0553658299825408,3.0654212778264824,0.0010000020265579,9.978476582660553e-07,0.9999969980793224,99.03468771117842,0.0018378091072538,0.9992168976446708,0.9999456114754784,14.282112886779071,54.45935868984175,0.0,0.0,
fgm,False,,,500,1,,,,,,,,,,fgm0.001_succ_miss,100,85,11,0.1294117647058823,0.0012045049667358,0.0553658299825408,3.0654212778264824,0.0010000020265579,9.978476582660553e-07,0.9999969980793224,99.03468771117842,0.0018378091072538,0.9992168976446708,0.9999456114754784,14.282112886779071,54.45935868984175,0.0,0.0,
fgm,True,,,500,3,,,,,,,,,,fgm0.003_succ_succ,100,85,32,0.3764705882352941,0.0012059164047241,0.1658808132633566,9.172987818717957,0.0030000209808349,8.95801465366035e-06,0.9999008011183168,394.0074213906977,0.0067625581349564,0.9911345108636764,0.9999148042205832,56.73439121750365,47.16773769296303,0.03125,0.15625,
fgm,False,,,500,3,,,,,,,,,,fgm0.003_succ_miss,100,85,32,0.3764705882352941,0.0012059164047241,0.1658808132633566,9.172987818717957,0.0030000209808349,8.95801465366035e-06,0.9999008011183168,394.0074213906977,0.0067625581349564,0.9911345108636764,0.9999148042205832,56.73439121750365,47.16773769296303,0.03125,0.15625,
fgm,True,,,500,5,,,,,,,,,,fgm0.005_succ_succ,100,85,51,0.6,0.0011913800239562,0.276421108082229,15.289604579701145,0.0050000250339508,2.487490380089676e-05,0.999804202676657,617.6561602503137,0.0108441419707646,0.9713244934313996,0.9996722779936696,88.95139608288565,43.3469861361937,0.0392156862745098,0.1568627450980392,
fgm,False,,,500,5,,,,,,,,,,fgm0.005_succ_miss,100,85,51,0.6,0.0011913800239562,0.276421108082229,15.289604579701145,0.0050000250339508,2.487490380089676e-05,0.999804202676657,617.6561602503137,0.0108441419707646,0.9713244934313996,0.9996722779936696,88.95139608288565,43.3469861361937,0.0392156862745098,0.1568627450980392,
fgm,True,,,500,7,,,,,,,,,,fgm0.007_succ_succ,100,85,59,0.6941176470588235,0.0012859368324279,0.3859663090463412,21.3082910957983,0.0070000290870666,4.85158377661253e-05,0.9996725001266416,830.0570265404156,0.0146368499738536,0.9501224890757294,0.9995330586605694,119.5500548312713,40.68629917659521,0.05084745762711865,0.22033898305084745,
fgm,False,,,500,7,,,,,,,,,,fgm0.007_succ_miss,100,85,59,0.6941176470588235,0.0012859368324279,0.3859663090463412,21.3082910957983,0.0070000290870666,4.85158377661253e-05,0.9996725001266416,830.0570265404156,0.0146368499738536,0.9501224890757294,0.9995330586605694,119.5500548312713,40.68629917659521,0.05084745762711865,0.22033898305084745,
fgm,True,,,500,9,,,,,,,,,,fgm0.009_succ_succ,100,85,66,0.7764705882352941,0.0013032627105712,0.4960223829204386,27.377774758772414,0.0090000033378601,8.012845319087224e-05,0.9995082341081584,1049.8805651751063,0.0188098883285894,0.932655208527336,0.999455622119928,151.18661196537525,39.03032945571693,0.06060606060606061,0.25757575757575757,
fgm,False,,,500,9,,,,,,,,,,fgm0.009_succ_miss,100,85,66,0.7764705882352941,0.0013032627105712,0.4960223829204386,27.377774758772414,0.0090000033378601,8.012845319087224e-05,0.9995082341081584,1049.8805651751063,0.0188098883285894,0.932655208527336,0.999455622119928,151.18661196537525,39.03032945571693,0.06060606060606061,0.25757575757575757,
deep,True,,100.0,500,10.0,,,,,,,,,,deep10.0100_succ_succ,100,85,80,0.9411764705882352,1.1942906808853149,1.6123202520888298,58.62301634848118,0.1969510686583817,0.0012488018255022,0.9933877373164584,3760.13638222837,0.0596861482147135,0.8292105336469812,0.9903777678408728,540.2888255837236,32.13026353847063,0.05,0.1,
deep,False,,100.0,500,10.0,,,,,,,,,,deep10.0100_succ_miss,100,85,80,0.9411764705882352,1.1942906808853149,1.6123202520888298,58.62301634848118,0.1969510686583817,0.0012488018255022,0.9933877373164584,3760.13638222837,0.0596861482147135,0.8292105336469812,0.9903777678408728,540.2888255837236,32.13026353847063,0.05,0.1,
deep,True,,100.0,500,8.0,,,,,,,,,,deep8.0100_succ_succ,100,85,80,0.9411764705882352,1.070067408084869,1.3081924429861829,47.32252206802368,0.1628900836221873,0.0008197276876524,0.9955069732050208,3045.833623687992,0.0481632837215612,0.8600854234754138,0.9933125841271012,437.71352216339136,33.67905507530161,0.05,0.1375,
deep,False,,100.0,500,8.0,,,,,,,,,,deep8.0100_succ_miss,100,85,80,0.9411764705882352,1.070067408084869,1.3081924429861829,47.32252206802368,0.1628900836221873,0.0008197276876524,0.9955069732050208,3045.833623687992,0.0481632837215612,0.8600854234754138,0.9933125841271012,437.71352216339136,33.67905507530161,0.05,0.1375,
deep,True,,100.0,500,6.0,,,,,,,,,,deep6.0100_succ_succ,100,85,84,0.9882352941176472,1.072389805316925,1.044030224460931,37.82516345026947,0.1303996209587369,0.0005160467813507,0.9971650004556027,2424.0376167303825,0.038795067934085,0.8888668410197137,0.9953263052778806,348.3943312372513,35.30013811617806,0.023809523809523808,0.10714285714285714,
deep,False,,100.0,500,6.0,,,,,,,,,,deep6.0100_succ_miss,100,85,84,0.9882352941176472,1.072389805316925,1.044030224460931,37.82516345026947,0.1303996209587369,0.0005160467813507,0.9971650004556027,2424.0376167303825,0.038795067934085,0.8888668410197137,0.9953263052778806,348.3943312372513,35.30013811617806,0.023809523809523808,0.10714285714285714,
deep,True,,100.0,500,4.0,,,,,,,,,,deep4.0100_succ_succ,100,85,83,0.976470588235294,1.0716593289375305,0.7468953112656452,27.049505428377405,0.0938579920365149,0.0002657872379499,0.998498230946288,1744.8429931829155,0.0279394254082865,0.9251876980703732,0.9971558254961176,250.7815160792781,37.77022645041998,0.024096385542168676,0.1566265060240964,
deep,False,,100.0,500,4.0,,,,,,,,,,deep4.0100_succ_miss,100,85,83,0.976470588235294,1.0716593289375305,0.7468953112656452,27.049505428377405,0.0938579920365149,0.0002657872379499,0.998498230946288,1744.8429931829155,0.0279394254082865,0.9251876980703732,0.9971558254961176,250.7815160792781,37.77022645041998,0.024096385542168676,0.1566265060240964,
